#Mission K2
#Campaign 6
#Column 1, Custom Aperture Number/Dataset number
#Column 2, Trojan/Asteroid designation number
#Created by Susan Thompson
#Created on 2016-02-02
200056001,5436
200056002,5436
200056003,5436
200056004,5436
200056005,5436
200056006,5436
200056007,5436
200056008,5436
200056009,5436
200056010,5436
200056011,5436
200056012,5436
200056013,5436
200056014,5436
200056015,5436
200056016,5436
200056017,5436
200056018,5436
200056019,5436
200056020,5436
200056021,5436
200056022,5436
200056023,5436
200056024,5436
200056025,5436
200056026,5436
200056027,5436
200056028,5436
200056029,5436
200056030,5436
200056031,5436
200056032,5436
200056033,5436
200056034,5436
200056035,5436
200056036,5436
200056037,5436
200056038,5436
200056039,5436
200056040,5436
200056041,5436
200056042,5436
200056043,5436
200056044,5436
200056045,5436
200056046,5436
200056047,5436
200056048,5436
200056049,5436
200056050,5436
200056051,5436
200056052,5436
200056053,5436
200056054,5436
200056055,5436
200056056,5436
200056057,5436
200056058,5436
200056059,5436
200056060,5436
200056061,5436
200056062,5436
200056063,5436
200056064,5436
200056065,5436
200056066,5436
200056067,5436
200056068,5436
200056069,5436
200056070,5436
200056071,5436
200056072,5436
200056073,5436
200056074,5436
200056075,5436
200056076,5436
200056077,5436
200056078,5436
200056079,5436
200056080,5436
200056081,5436
200056082,5436
200056083,5436
200056084,5436
200056085,5436
200056086,5436
200056087,5436
200056088,5436
200056089,5436
200056090,5436
200056091,5436
200056092,5436
200056093,5436
200056094,5436
200056095,5436
200056096,5436
200056097,5436
200056098,5436
200056099,5436
200056100,5436
200056101,5436
200056102,5436
200056103,5436
200056104,5436
200056105,5436
200056106,5436
200056107,5436
200056108,5436
200056109,5436
200056110,5436
200056111,5436
200056112,5436
200056113,5436
200056114,5436
200056115,5436
200056116,5436
200056117,5436
200056118,5436
200056119,5436
200056120,5436
200056121,5436
200056122,5436
200056123,5436
200056124,5436
200056125,5436
200056126,5436
200056127,5436
200056128,5436
200056129,5436
200056130,5436
200056131,5436
200056132,5436
200056133,5436
200056134,5436
200056135,5436
200056136,5436
200056137,5436
200056138,5436
200056139,5436
200056140,5436
200056141,5436
200056142,5436
200056143,5436
200056144,5436
200056145,5436
200056146,5436
200056147,5436
200056148,5436
200056149,5436
200056150,5436
200056151,5436
200056152,5436
200056153,5436
200056154,5436
200056155,5436
200056156,5436
200056157,5436
200056158,5436
200056159,5436
200056160,5436
200056161,5436
200056162,5436
200056163,5436
200056164,5436
200056165,5436
200056166,5436
200056167,5436
200056168,5436
200056169,5436
200056170,5436
200056171,5436
200056172,5436
200056173,5436
200056174,5436
200056175,5436
200056176,5436
200056177,5436
200056178,5436
200056179,5436
200056180,5436
200056181,5436
200056182,5436
200056183,5436
200056184,5436
200056185,5436
200056186,5436
200056187,5436
200056188,5436
200056189,5436
200056190,5436
200056191,5436
200056192,5436
200056193,5436
200056194,5436
200056195,5436
200056196,5436
200056197,5436
200056198,5436
200056199,5436
200056200,5436
200056201,5436
200056202,5436
200056203,5436
200056204,5436
200056205,5436
200056206,5436
200056207,5436
200056208,5436
200056209,5436
200056210,5436
200056211,5436
200056212,5436
200056213,5436
200056214,5436
200056215,5436
200056216,5436
200056217,5436
200056218,5436
200056219,5436
200056220,5436
200056221,5436
200056222,5436
200056223,5436
200056224,5436
200056225,5436
200056226,5436
200056227,5436
200056228,5436
200056229,5436
200056230,5436
200056231,5436
200056232,5436
200056233,5436
200056234,5436
200056235,5436
200056236,5436
200056237,5436
200056238,5436
200056239,5436
200056240,5436
200056241,5436
200056242,5436
200056243,5436
200056244,5436
200056245,5436
200056246,5436
200056247,5436
200056248,5436
200056249,5436
200056250,5436
200056251,5436
200056252,5436
200056253,5436
200056254,5436
200056255,5436
200056256,5436
200056257,5436
200056258,5436
200056259,5436
200056260,5436
200056261,5436
200056262,5436
200056263,5436
200056264,5436
200056265,5436
200056266,5436
200056267,5652
200056268,5652
200056269,5652
200056270,5652
200056271,5652
200056272,5652
200056273,5652
200056274,5652
200056275,5652
200056276,5652
200056277,5652
200056278,5652
200056279,5652
200056280,5652
200056281,5652
200056282,5652
200056283,5652
200056284,5652
200056285,5652
200056286,5652
200056287,5652
200056288,5652
200056289,5652
200056290,5652
200056291,5652
200056292,5652
200056293,5652
200056294,5652
200056295,5652
200056296,5652
200056297,5652
200056298,5652
200056299,5652
200056300,5652
200056301,5652
200056302,5652
200056303,5652
200056304,5652
200056305,5652
200056306,5652
200056307,5652
200056308,5652
200056309,5652
200056310,5652
200056311,5652
200056312,5652
200056313,5652
200056314,5652
200056315,5652
200056316,5652
200056317,5652
200056318,5652
200056319,5652
200056320,5652
200056321,5652
200056322,5652
200056323,5652
200056324,5652
200056325,5652
200056326,5652
200056327,5652
200056328,5652
200056329,5652
200056330,5652
200056331,5652
200056332,5652
200056333,5652
200056334,5652
200056335,5652
200056336,5652
200056337,5652
200056338,5652
200056339,5652
200056340,5652
200056341,5652
200056342,5652
200056343,5652
200056344,5652
200056345,5652
200056346,5652
200056347,5652
200056348,5652
200056349,5652
200056350,5652
200056351,5652
200056352,5652
200056353,5652
200056354,5652
200056355,5652
200056356,5652
200056357,5652
200056358,5652
200056359,5652
200056360,5652
200056361,5652
200056362,5652
200056363,5652
200056364,5652
200056365,5652
200056366,5652
200056367,5652
200056368,5652
200056369,5652
200056370,5652
200056371,5652
200056372,5652
200056373,5652
200056374,5652
200056375,5652
200056376,5652
200056377,5652
200056378,5652
200056379,5652
200056380,5652
200056381,5652
200056382,5652
200056383,5652
200056384,5652
200056385,5652
200056386,5652
200056387,5652
200056388,5652
200056389,5652
200056390,5652
200056391,5652
200056392,5652
200056393,5652
200056394,5652
200056395,5652
200056396,5652
200056397,5652
200056398,5652
200056399,57041
200056400,57041
200056401,57041
200056402,57041
200056403,57041
200056404,57041
200056405,57041
200056406,57041
200056407,57041
200056408,57041
200056409,57041
200056410,57041
200056411,57041
200056412,57041
200056413,57041
200056414,57041
200056415,57041
200056416,57041
200056417,57041
200056418,57041
200056419,57041
200056420,57041
200056421,57041
200056422,57041
200056423,57041
200056424,57041
200056425,57041
200056426,57041
200056427,57041
200056428,57041
200056429,57041
200056430,57041
200056431,57041
200056432,57041
200056433,57041
200056434,57041
200056435,57041
200056436,57041
200056437,57041
200056438,57041
200056439,57041
200056440,57041
200056441,57041
200056442,57041
200056443,57041
200056444,57041
200056445,57041
200056446,57041
200056447,57041
200056448,57041
200056449,57041
200056450,57041
200056451,57041
200056452,57041
200056453,57041
200056454,57041
200056455,57041
200056456,57041
200056457,57041
200056458,57041
200056459,57041
200056460,57041
200056461,57041
200056462,57041
200056463,57041
200056464,57041
200056465,57041
200056466,57041
200056467,57041
200056468,57041
200056469,57041
200056470,57041
200056471,57041
200056472,57041
200056473,57041
200056474,57041
200056475,57041
200056476,57041
200056477,57041
200056478,57041
200056479,57041
200056480,57041
200056481,57041
200056482,57041
200056483,57041
200056484,57041
200056485,57041
200056486,57041
200056487,57041
200056488,57041
200056489,57041
200056490,57041
200056491,57041
200056492,57041
200056493,57041
200056494,57041
200056495,57041
200056496,57041
200056497,57041
200056498,57041
200056499,57041
200056500,57041
200056501,57041
200056502,57041
200056503,57041
200056504,57041
200056505,57041
200056506,57041
200056507,57041
200056508,57041
200056509,57041
200056510,57041
200056511,57041
200056512,57041
200056513,57041
200056514,57041
200056515,57041
200056516,57041
200056517,57041
200056518,57041
200056519,57041
200056520,57041
200056521,57041
200056522,57041
200056523,57041
200056524,57041
200056525,57041
200056526,57041
200056527,57041
200056528,57041
200056529,57041
200056530,57041
200056531,57041
200056532,57041
200056533,57041
200056534,57041
200056535,57041
200056536,57041
200056537,57041
200056538,57041
200056539,57041
200056540,57041
200056541,57041
200056542,57041
200056543,57041
200056544,57041
200056545,57041
200056546,57041
200056547,57041
200056548,57041
200056549,57041
200056550,57041
200056551,57041
200056552,57041
200056553,57041
200056554,57041
200056555,57041
200056556,57041
200056557,57041
200056558,57041
200056559,57041
200056560,57041
200056561,57041
200056562,57041
200056563,57041
200056564,57041
200056565,57041
200056566,57041
200056567,57041
200056568,57041
200056569,57041
200056570,57041
200056571,57041
200056572,57041
200056573,57041
200056574,57041
200056575,57041
200056576,57041
200056577,57041
200056578,57041
200056579,57041
200056580,57041
200056581,57041
200056582,57041
200056583,57041
200056584,57041
200056585,57041
200056586,57041
200056587,57041
200056588,57041
200056589,57041
200056590,57041
200056591,57041
200056592,57041
200056593,57041
200056594,57041
200056595,57041
200056596,57041
200056597,57041
200056598,57041
200056599,57041
200056600,57041
200056601,57041
200056602,57041
200056603,57041
200056604,57041
200056605,57041
200056606,57041
200056607,57041
200056608,57041
200056609,57041
200056610,57041
200056611,57041
200056612,57041
200056613,57041
200056614,57041
200056615,57041
200056616,57041
200056617,57041
200056618,57041
200056619,57041
200056620,57041
200056621,57041
200056622,57041
200056623,57041
200056624,57041
200056625,57041
200056626,57041
200056627,57041
200056628,57041
200056629,57041
200056630,57041
200056631,57041
200056632,57041
200056633,57041
200056634,57041
200056635,57041
200056636,57041
200056637,57041
200056638,57041
200056639,57041
200056640,57041
200056641,57041
200056642,57041
200056643,57041
200056644,57041
200056645,57041
200056646,57041
200056647,57041
200056648,57041
200056649,57041
200056650,58480
200056651,58480
200056652,58480
200056653,58480
200056654,58480
200056655,58480
200056656,58480
200056657,58480
200056658,58480
200056659,58480
200056660,58480
200056661,58480
200056662,58480
200056663,58480
200056664,58480
200056665,58480
200056666,58480
200056667,58480
200056668,58480
200056669,58480
200056670,58480
200056671,58480
200056672,58480
200056673,58480
200056674,58480
200056675,58480
200056676,58480
200056677,58480
200056678,58480
200056679,58480
200056680,58480
200056681,58480
200056682,58480
200056683,58480
200056684,58480
200056685,58480
200056686,58480
200056687,58480
200056688,58480
200056689,58480
200056690,58480
200056691,58480
200056692,58480
200056693,58480
200056694,58480
200056695,58480
200056696,58480
200056697,58480
200056698,58480
200056699,58480
200056700,58480
200056701,58480
200056702,58480
200056703,58480
200056704,58480
200056705,58480
200056706,58480
200056707,58480
200056708,58480
200056709,58480
200056710,58480
200056711,58480
200056712,58480
200056713,58480
200056714,58480
200056715,58480
200056716,58480
200056717,58480
200056718,58480
200056719,58480
200056720,58480
200056721,58480
200056722,58480
200056723,58480
200056724,58480
200056725,58480
200056726,58480
200056727,58480
200056728,58480
200056729,58480
200056730,58480
200056731,58480
200056732,58480
200056733,58480
200056734,58480
200056735,58480
200056736,58480
200056737,58480
200056738,58480
200056739,58480
200056740,58480
200056741,58480
200056742,58480
200056743,58480
200056744,58480
200056745,58480
200056746,58480
200056747,58480
200056748,58480
200056749,58480
200056750,58480
200056751,58480
200056752,58480
200056753,58480
200056754,58480
200056755,58480
200056756,58480
200056757,58480
200056758,58480
200056759,58480
200056760,58480
200056761,58480
200056762,58480
200056763,58480
200056764,58480
200056765,58480
200056766,58480
200056767,58480
200056768,58480
200056769,58480
200056770,58480
200056771,58480
200056772,58480
200056773,58480
200056774,58480
200056775,58480
200056776,58480
200056777,58480
200056778,58480
200056779,58480
200056780,58480
200056781,58480
200056782,58480
200056783,58480
200056784,58480
200056785,58480
200056786,58480
200056787,58480
200056788,58480
200056789,58480
200056790,58480
200056791,58480
200056792,58480
200056793,58480
200056794,58480
200056795,58480
200056796,58480
200056797,58480
200056798,58480
200056799,58480
200056800,58480
200056801,58480
200056802,58480
200056803,58480
200056804,58480
200056805,58480
200056806,58480
200056807,58480
200056808,58480
200056809,58480
200056810,58480
200056811,58480
200056812,58480
200056813,58480
200056814,58480
200056815,58480
200056816,58480
200056817,58480
200056818,58480
200056819,58480
200056820,58480
200056821,58480
200056822,58480
200056823,58480
200056824,58480
200056825,58480
200056826,58480
200056827,58480
200056828,58480
200056829,58480
200056830,58480
200056831,58480
200056832,58480
200056833,58480
200056834,58480
200056835,58480
200056836,58480
200056837,58480
200056838,58480
200056839,58480
200056840,58480
200056841,58480
200056842,58480
200056843,58480
200056844,58480
200056845,58480
200056846,58480
200056847,58480
200056848,58480
200056849,58480
200056850,58480
200056851,58480
200056852,58480
200056853,58480
200056854,58480
200056855,58480
200056856,58480
200056857,58480
200056858,58480
200056859,58480
200056860,58480
200056861,58480
200056862,58480
200056863,58480
200056864,58480
200056865,58480
200056866,58480
200056867,58480
200056868,58480
200056869,58480
200056870,58480
200056871,58480
200056872,58480
200056873,58480
200056874,58480
200056875,58480
200056876,58480
200056877,58480
200056878,58480
200056879,58480
200056880,58480
200056881,58480
200056882,58480
200056883,58480
200056884,58480
200056885,58480
200056886,58480
200056887,58480
200056888,58480
200056889,58480
200056890,58480
200056891,58480
200056892,58480
200056893,58480
200056894,58480
200056895,58480
200056896,58480
200056897,58480
200056898,58480
200056899,58480
200056900,58480
200056901,58480
200056902,58480
200056903,58480
200056904,58480
200056905,58480
200056906,58480
200056907,58480
200056908,58480
200056909,58480
200056910,58480
200056911,58480
200056912,58480
200056913,58480
200056914,58480
200056915,58480
200056916,58480
200056917,58480
200056918,58480
200056919,58480
200056920,58480
200056921,58480
200056922,58480
200056923,58480
200056924,58480
200056925,58480
200056926,58480
200056927,58480
200056928,58480
200056929,58480
200056930,58480
200056931,58480
200056932,58480
200056933,58480
200056934,58480
200056935,58480
200056936,58480
200056937,58480
200056938,58480
200056939,58480
200056940,58480
200056941,58480
200056942,58480
200056943,58480
200056944,58480
200056945,58480
200056946,58480
200056947,58480
200056948,58480
200056949,58480
200056950,58480
200056951,58480
200056952,58480
200056953,58480
200056954,58480
200056955,58480
200056956,58480
200056957,58480
200056958,58480
200056959,58480
200056960,58480
200056961,58480
200056962,58480
200056963,58480
200056964,58480
200056965,58480
200056966,58480
200056967,58480
200056968,58480
200056969,58480
200056970,58480
200056971,58480
200056972,58480
200056973,58480
200056974,58480
200056975,58480
200056976,58480
200056977,58480
200056978,58480
200056979,58480
200056980,58480
200056981,58480
200056982,58480
200056983,58480
200056984,58480
200056985,58480
200056986,58480
200056987,58480
200056988,58480
200056989,58480
200056990,58480
200056991,58480
200056992,58480
200056993,58480
200056994,58480
200056995,58480
200056996,58480
200056997,58480
200056998,58480
200056999,58480
200057000,58480
200057001,58480
200057002,58480
200057003,58480
200057004,58480
200057005,58480
200057006,58480
200057007,58480
200057008,58480
200057009,58480
200057010,58480
200057011,58480
200057012,58480
200057013,58480
200057014,58480
200057015,58480
200057016,58480
200057017,58480
200057018,58480
200057019,58480
200057020,58480
200057021,58480
200057022,58480
200057023,58480
200057024,58480
200057025,58480
200057026,58480
200057027,58480
200057028,58480
200057029,58480
200057030,58480
200057031,58480
200057032,58480
200057033,58480
200057034,58480
200057035,58480
200057036,59049
200057037,59049
200057038,59049
200057039,59049
200057040,59049
200057041,59049
200057042,59049
200057043,59049
200057044,59049
200057045,59049
200057046,59049
200057047,59049
200057048,59049
200057049,59049
200057050,59049
200057051,59049
200057052,59049
200057053,59049
200057054,59049
200057055,59049
200057056,59049
200057057,59049
200057058,59049
200057059,59049
200057060,59049
200057061,59049
200057062,59049
200057063,59049
200057064,59049
200057065,59049
200057066,59049
200057067,59049
200057068,59049
200057069,59049
200057070,59049
200057071,59049
200057072,59049
200057073,59049
200057074,59049
200057075,59049
200057076,59049
200057077,59049
200057078,59049
200057079,59049
200057080,59049
200057081,59049
200057082,59049
200057083,59049
200057084,59049
200057085,59049
200057086,59049
200057087,59049
200057088,59049
200057089,59049
200057090,59049
200057091,59049
200057092,59049
200057093,59049
200057094,59049
200057095,59049
200057096,59049
200057097,59049
200057098,59049
200057099,59049
200057100,59049
200057101,59049
200057102,59049
200057103,59049
200057104,59049
200057105,59049
200057106,59049
200057107,59049
200057108,59049
200057109,59049
200057110,59049
200057111,59049
200057112,59049
200057113,59049
200057114,59049
200057115,59049
200057116,59049
200057117,59049
200057118,59049
200057119,59049
200057120,59049
200057121,59049
200057122,59049
200057123,59049
200057124,59049
200057125,59049
200057126,59049
200057127,59049
200057128,59049
200057129,59049
200057130,59049
200057131,59049
200057132,59049
200057133,59049
200057134,59049
200057135,59049
200057136,59049
200057137,59049
200057138,59049
200057139,59049
200057140,59049
200057141,59049
200057142,59049
200057143,59049
200057144,59049
200057145,59049
200057146,59049
200057147,59049
200057148,59049
200057149,59049
200057150,59049
200057151,59049
200057152,59049
200057153,59049
200057154,59049
200057155,59049
200057156,59049
200057157,59049
200057158,59049
200057159,59049
200057160,59049
200057161,59049
200057162,59049
200057163,59049
200057164,59049
200057165,59049
200057166,59049
200057167,59049
200057168,59049
200057169,59049
200057170,59049
200057171,59049
200057172,59049
200057173,59049
200057174,59049
200057175,59049
200057176,59049
200057177,59049
200057178,59049
200057179,59049
200057180,59049
200057181,59049
200057182,59049
200057183,59049
200057184,59049
200057185,59049
200057186,59049
200057187,59049
200057188,59049
200057189,59049
200057190,59049
200057191,59049
200057192,59049
200057193,59049
200057194,59049
200057195,59049
200057196,59049
200057197,59049
200057198,59049
200057199,59049
200057200,59049
200057201,59049
200057202,59049
200057203,59049
200057204,59049
200057205,59049
200057206,59049
200057207,59049
200057208,59049
200057209,59049
200057210,59049
200057211,59049
200057212,59049
200057213,59049
200057214,59049
200057215,59049
200057216,59049
200057217,59049
200057218,59049
200057219,59049
200057220,59049
200057221,59049
200057222,59049
200057223,59049
200057224,59049
200057225,59049
200057226,59049
200057227,59049
200057228,59049
200057229,59049
200057230,59049
200057231,59049
200057232,59049
200057233,59049
200057234,59049
200057235,59049
200057236,59049
200057237,59049
200057238,59049
200057239,59049
200057240,59049
200057241,59049
200057242,59049
200057243,59049
200057244,59049
200057245,59049
200057246,59049
200057247,59049
200057248,59049
200057249,59049
200057250,59049
200057251,59049
200057252,59049
200057253,59049
200057254,59049
200057255,59049
200057256,59049
200057257,59049
200057258,59049
200057259,59049
200057260,59049
200057261,59049
200057262,59049
200057263,59049
200057264,59049
200057265,59049
200057266,59049
200057267,59049
200057268,59049
200057269,59049
200057270,59049
200057271,59049
200057272,59049
200057273,59049
200057274,59049
200057275,59049
200057276,59049
200057277,59049
200057278,59049
200057279,59049
200057280,59049
200057281,59049
200057282,59049
200057283,59049
200057284,59049
200057285,59049
200057286,59049
200057287,59049
200057288,59049
200057289,59049
200057290,59049
200057291,59049
200057292,59049
200057293,59049
200057294,59049
200057295,59049
200057296,59049
200057297,59049
200057298,59049
200057299,59049
200057300,59049
200057301,59049
200057302,59049
200057303,59049
200057304,59049
200057305,59049
200057306,59049
200057307,59049
200057308,59049
200057309,59049
200057310,59049
200057311,59049
200057312,59049
200057313,59049
200057314,59049
200057315,59049
200057316,59049
200057317,59049
200057318,59049
200057319,59049
200057320,59049
200057321,59049
200057322,59049
200057323,59049
200057324,59049
200057325,59049
200057326,59049
200057327,59049
200057328,59049
200057329,59049
200057330,59049
200057331,59049
200057332,59049
200057333,59049
200057334,59049
200057335,59049
200057336,59049
200057337,59049
200057338,59049
200057339,59049
200057340,59049
200057341,59049
200057342,59049
200057343,59049
200057344,59049
200057345,59049
200057346,63239
200057347,63239
200057348,63239
200057349,63239
200057350,63239
200057351,63239
200057352,63239
200057353,63239
200057354,63239
200057355,63239
200057356,63239
200057357,63239
200057358,63239
200057359,63239
200057360,63239
200057361,63239
200057362,63239
200057363,63239
200057364,63239
200057365,63239
200057366,63239
200057367,63239
200057368,63239
200057369,63239
200057370,63239
200057371,63239
200057372,63239
200057373,63239
200057374,63239
200057375,63239
200057376,63239
200057377,63239
200057378,63239
200057379,63239
200057380,63239
200057381,63239
200057382,63239
200057383,63239
200057384,63239
200057385,63239
200057386,63239
200057387,63239
200057388,63239
200057389,63239
200057390,63239
200057391,63239
200057392,63239
200057393,63239
200057394,63239
200057395,63239
200057396,63239
200057397,63239
200057398,63239
200057399,63239
200057400,63239
200057401,63239
200057402,63239
200057403,63239
200057404,63239
200057405,63239
200057406,63239
200057407,63239
200057408,63239
200057409,63239
200057410,63239
200057411,63239
200057412,63239
200057413,63239
200057414,63239
200057415,63239
200057416,63239
200057417,63239
200057418,63239
200057419,63239
200057420,63239
200057421,63239
200057422,63239
200057423,63239
200057424,63239
200057425,63239
200057426,63239
200057427,63239
200057428,63239
200057429,63239
200057430,63239
200057431,63239
200057432,63239
200057433,63239
200057434,63239
200057435,63239
200057436,63239
200057437,63239
200057438,63239
200057439,63239
200057440,63239
200057441,63239
200057442,63239
200057443,63239
200057444,63239
200057445,63239
200057446,63239
200057447,63239
200057448,63239
200057449,63239
200057450,63239
200057451,63239
200057452,63239
200057453,63239
200057454,63239
200057455,63239
200057456,63239
200057457,63239
200057458,63239
200057459,63239
200057460,63239
200057461,63239
200057462,63239
200057463,63239
200057464,63239
200057465,63239
200057466,63239
200057467,63239
200057468,63239
200057469,63239
200057470,63239
200057471,63239
200057472,63239
200057473,63239
200057474,63239
200057475,63239
200057476,63239
200057477,63239
200057478,63239
200057479,63239
200057480,63239
200057481,63239
200057482,63239
200057483,63239
200057484,63239
200057485,63239
200057486,63239
200057487,63239
200057488,63239
200057489,63239
200057490,63239
200057491,63239
200057492,63239
200057493,63239
200057494,63239
200057495,63239
200057496,63239
200057497,63239
200057498,63239
200057499,63239
200057500,63239
200057501,63239
200057502,63239
200057503,63239
200057504,63239
200057505,63239
200057506,63239
200057507,63239
200057508,63239
200057509,63239
200057510,63239
200057511,63239
200057512,63239
200057513,63239
200057514,63239
200057515,63239
200057516,63239
200057517,63239
200057518,63239
200057519,63239
200057520,63239
200057521,63239
200057522,63239
200057523,63239
200057524,63239
200057525,63239
200057526,63239
200057527,63239
200057528,63239
200057529,63239
200057530,63239
200057531,63239
200057532,63239
200057533,63239
200057534,63239
200057535,63239
200057536,63239
200057537,63239
200057538,63239
200057539,63239
200057540,63239
200057541,63239
200057542,63239
200057543,63239
200057544,63239
200057545,63239
200057546,63239
200057547,63239
200057548,63239
200057549,63239
200057550,63239
200057551,63239
200057552,63239
200057553,63239
200057554,63239
200057555,63239
200057556,63239
200057557,63239
200057558,63239
200057559,63239
200057560,63239
200057561,63239
200057562,63239
200057563,63239
200057564,63239
200057565,63239
200057566,63239
200057567,63239
200057568,63239
200057569,63239
200057570,63239
200057571,63239
200057572,63239
200057573,63239
200057574,63239
200057575,63239
200057576,63239
200057577,63239
200057578,63239
200057579,63239
200057580,63239
200057581,63239
200057582,63239
200057583,63239
200057584,63239
200057585,63239
200057586,63239
200057587,63239
200057588,63239
200057589,63239
200057590,63239
200057591,63239
200057592,63239
200057593,63239
200057594,63239
200057595,63239
200057596,63239
200057597,63239
200057598,65210
200057599,65210
200057600,65210
200057601,65210
200057602,65210
200057603,65210
200057604,65210
200057605,65210
200057606,65210
200057607,65210
200057608,65210
200057609,65210
200057610,65210
200057611,65210
200057612,65210
200057613,65210
200057614,65210
200057615,65210
200057616,65210
200057617,65210
200057618,65210
200057619,65210
200057620,65210
200057621,65210
200057622,65210
200057623,65210
200057624,65210
200057625,65210
200057626,65210
200057627,65210
200057628,65210
200057629,65210
200057630,65210
200057631,65210
200057632,65210
200057633,65210
200057634,65210
200057635,65210
200057636,65210
200057637,65210
200057638,65210
200057639,65210
200057640,65210
200057641,65210
200057642,65210
200057643,65210
200057644,65210
200057645,65210
200057646,65210
200057647,65210
200057648,65210
200057649,65210
200057650,65210
200057651,65210
200057652,65210
200057653,65210
200057654,65210
200057655,65210
200057656,65210
200057657,65210
200057658,65210
200057659,65210
200057660,65210
200057661,65210
200057662,65210
200057663,65210
200057664,65210
200057665,65210
200057666,65210
200057667,65210
200057668,65210
200057669,65210
200057670,65210
200057671,65210
200057672,65210
200057673,65210
200057674,65210
200057675,65210
200057676,65210
200057677,65210
200057678,65210
200057679,65210
200057680,65210
200057681,65210
200057682,65210
200057683,65210
200057684,65210
200057685,65210
200057686,65210
200057687,65210
200057688,65210
200057689,65210
200057690,65210
200057691,65210
200057692,65210
200057693,65210
200057694,65210
200057695,65210
200057696,65210
200057697,65210
200057698,65210
200057699,65210
200057700,65210
200057701,65210
200057702,65210
200057703,65210
200057704,65210
200057705,65210
200057706,65210
200057707,65210
200057708,65210
200057709,65210
200057710,65210
200057711,65210
200057712,65210
200057713,65210
200057714,65210
200057715,65210
200057716,65210
200057717,65210
200057718,65210
200057719,65210
200057720,65210
200057721,65210
200057722,65210
200057723,65210
200057724,65210
200057725,65210
200057726,65210
200057727,65210
200057728,65210
200057729,65210
200057730,65210
200057731,65210
200057732,65210
200057733,65210
200057734,65210
200057735,65210
200057736,65210
200057737,65210
200057738,65210
200057739,65210
200057740,65210
200057741,65210
200057742,65210
200057743,65210
200057744,65210
200057745,65210
200057746,65210
200057747,65210
200057748,65210
200057749,65210
200057750,65210
200057751,65210
200057752,65210
200057753,65210
200057754,65210
200057755,65210
200057756,65210
200057757,65210
200057758,65210
200057759,65210
200057760,65210
200057761,65210
200057762,65210
200057763,65210
200057764,65210
200057765,65210
200057766,65210
200057767,65210
200057768,65210
200057769,65210
200057770,65210
200057771,65210
200057772,65210
200057773,65210
200057774,65210
200057775,65210
200057776,65210
200057777,65210
200057778,65210
200057779,65210
200057780,65210
200057781,65210
200057782,65210
200057783,65210
200057784,65210
200057785,65210
200057786,65210
200057787,65210
200057788,65210
200057789,65210
200057790,65210
200057791,65210
200057792,65210
200057793,65210
200057794,65210
200057795,65210
200057796,65210
200057797,65210
200057798,65210
200057799,65210
200057800,65210
200057801,65210
200057802,65210
200057803,65210
200057804,65210
200057805,65210
200057806,65210
200057807,65210
200057808,65210
200057809,65210
200057810,65210
200057811,65210
200057812,65210
200057813,65210
200057814,65210
200057815,65210
200057816,65210
200057817,65210
200057818,65210
200057819,65210
200057820,65210
200057821,65210
200057822,65210
200057823,65210
200057824,65210
200057825,65210
200057826,65210
200057827,65210
200057828,65223
200057829,65223
200057830,65223
200057831,65223
200057832,65223
200057833,65223
200057834,65223
200057835,65223
200057836,65223
200057837,65223
200057838,65223
200057839,65223
200057840,65223
200057841,65223
200057842,65223
200057843,65223
200057844,65223
200057845,65223
200057846,65223
200057847,65223
200057848,65223
200057849,65223
200057850,65223
200057851,65223
200057852,65223
200057853,65223
200057854,65223
200057855,65223
200057856,65223
200057857,65223
200057858,65223
200057859,65223
200057860,65223
200057861,65223
200057862,65223
200057863,65223
200057864,65223
200057865,65223
200057866,65223
200057867,65223
200057868,65223
200057869,65223
200057870,65223
200057871,65223
200057872,65223
200057873,65223
200057874,65223
200057875,65223
200057876,65223
200057877,65223
200057878,65223
200057879,65223
200057880,65223
200057881,65223
200057882,65223
200057883,65223
200057884,65223
200057885,65223
200057886,65223
200057887,65223
200057888,65223
200057889,65223
200057890,65223
200057891,65223
200057892,65223
200057893,65223
200057894,65223
200057895,65223
200057896,65223
200057897,65223
200057898,65223
200057899,65223
200057900,65223
200057901,65223
200057902,65223
200057903,65223
200057904,65223
200057905,65223
200057906,65223
200057907,65223
200057908,65223
200057909,65223
200057910,65223
200057911,65223
200057912,65223
200057913,65223
200057914,65223
200057915,65223
200057916,65223
200057917,65223
200057918,65223
200057919,65223
200057920,65223
200057921,65223
200057922,65223
200057923,65223
200057924,65223
200057925,65223
200057926,65223
200057927,65223
200057928,65223
200057929,65223
200057930,65223
200057931,65223
200057932,65223
200057933,65223
200057934,65223
200057935,65223
200057936,65223
200057937,65223
200057938,65223
200057939,65223
200057940,65223
200057941,65223
200057942,65223
200057943,65223
200057944,65223
200057945,65223
200057946,65223
200057947,65223
200057948,65223
200057949,65223
200057950,65223
200057951,65223
200057952,65223
200057953,65223
200057954,65223
200057955,65223
200057956,65223
200057957,65223
200057958,65223
200057959,65223
200057960,65223
200057961,65223
200057962,65223
200057963,65223
200057964,65223
200057965,65223
200057966,65223
200057967,65223
200057968,65223
200057969,65223
200057970,65223
200057971,65223
200057972,65223
200057973,65223
200057974,65223
200057975,65223
200057976,65223
200057977,65223
200057978,65223
200057979,65223
200057980,65223
200057981,65223
200057982,65223
200057983,65223
200057984,65223
200057985,65223
200057986,65223
200057987,65223
200057988,65223
