# Summary of K2 Program GO17042

Title: K2’s Final Look Beyond Neptune

PI: Pal, Andras (Konkoly Observatory)
CoIs: Laszlo Molnar, Csaba Kiss, Otto Hanyecz (Konkoly Observatory), Thomas Muller (Max-Planck-Institut fur extraterrestrische Physik, Garching)



# Targets requested by this program that have been observed (3981)
EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200204799, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204800, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204801, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204802, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204803, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204804, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204805, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204806, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204807, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204808, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204809, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204810, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204811, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204812, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204813, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204814, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204815, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204816, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204817, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204818, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204819, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204820, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204821, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204822, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204823, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204824, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204825, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204826, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204827, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204828, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204829, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204830, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204831, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204832, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204833, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204834, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204835, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204836, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204837, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204838, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204839, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204840, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204841, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204842, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204843, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204844, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204845, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204846, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204847, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
