# Summary of K2 Program GO19037

Title: A Search For Transiting Objects Orbiting White Dwarf Stars

PI: Redfield, Seth (Wesleyan University)
CoIs: P. Wilson Cauley (Arizona State University), Jay Farihi (University College London),Boris Gaensicke (University of Warwick), Dimitri Veras (University of Warwick)



# Targets requested by this program that have been observed (99)
EPIC,rafloat,decfloat,Kp,InvestigationIDs
251813791,348.17720,1.13349,19.98000,GO19016_LC|GO19037_LC
251813792,346.01923,-1.25074,19.98400,GO19016_LC|GO19037_LC
251813793,351.76852,-0.31717,20.02400,GO19016_LC|GO19037_LC
251813794,346.66290,-0.40353,20.10200,GO19016_LC|GO19037_LC
251813800,346.29816,1.01925,20.23000,GO19016_LC|GO19037_LC
251813803,348.86930,-9.23333,20.25400,GO19016_LC|GO19037_LC
251813804,341.34340,-0.01931,20.28360,GO19016_LC|GO19037_LC
251813805,341.15268,-0.97640,20.29600,GO19016_LC|GO19037_LC
251813806,352.97983,-0.49131,20.31400,GO19016_LC|GO19037_LC
251813816,346.36487,1.25508,20.66642,GO19016_LC|GO19037_LC
251813858,352.94696,-0.81847,19.99000,GO19037_LC
251813859,346.39496,-1.04033,20.06000,GO19037_LC
251813860,346.26312,-0.79247,20.29000,GO19037_LC
251813861,342.61870,-0.98472,20.31000,GO19037_LC
251813862,348.94955,-0.87672,20.38000,GO19037_LC|GO19053_LC
251813863,346.36203,-0.00833,20.47000,GO19037_LC
251813864,347.40070,-0.05496,21.06000,GO19037_LC
251813865,342.19138,-0.90197,21.52000,GO19037_LC
251813866,350.17947,1.18045,21.90000,GO19037_LC
