epic,ra,dec,kp,programs
211825724,130.048104,17.681895,12.327,GO16009_LC|GO16021_LC
212049835,133.980862,21.09561,12.196,GO16009_LC|GO16021_LC
211707488,129.46194,16.014308,12.515999999999998,GO16009_LC|GO16021_LC
251345440,140.641949,20.691566,12.091,GO16009_LC|GO16021_LC
211692504,131.27013,15.81495,12.185,GO16009_LC|GO16021_LC
211821345,136.808805,17.620117999999998,12.544,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211949135,134.438749,19.459978,12.477,GO16009_LC|GO16021_LC
211960940,129.598176,19.639063,12.3,GO16009_LC|GO16021_LC
211876450,130.510458,18.385398000000002,12.273,GO16009_LC|GO16021_LC|GO16083_LC
251293698,140.13545200000002,15.940282,12.708,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211514329,133.837987,13.340904,12.588,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211420146,137.054261,11.943171000000001,12.511,GO16009_LC
211397763,134.614738,11.60646,12.163,GO16009_LC|GO16021_LC|GO16083_LC
251354879,139.59552,21.481472,12.613,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
251311991,140.07086,17.813264999999998,12.09,GO16009_LC|GO16021_LC|GO16083_LC
212114260,135.732046,22.303425,12.311,GO16009_LC|GO16021_LC|GO16083_LC
251391720,136.806979,24.266185999999998,12.107000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211726887,130.402638,16.279887,12.249,GO16009_LC|GO16021_LC
211956852,129.999923,19.577916000000002,12.56,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16022_LC|GO16031_LC
211617268,130.131471,14.775935999999998,12.409,GO16009_LC|GO16021_LC
211647644,129.47509399999998,15.202226999999999,12.119000000000002,GO16009_LC|GO16021_LC|GO16083_LC|GO16033_LC
211583936,137.207451,14.320343,12.232999999999999,GO16009_LC|GO16028_LC|GO16021_LC
251342040,141.098241,20.419132,12.728,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
211673771,138.61268700000002,15.560012,12.263,GO16009_LC|GO16021_LC|GO16083_LC
251322038,139.406824,18.692238,12.198,GO16009_LC|GO16021_LC|GO16083_LC
211561158,130.015285,13.998204000000001,12.130999999999998,GO16009_LC|GO16021_LC|GO16083_LC
211857524,132.847922,18.121973999999998,12.503,GO16009_LC|GO16052_LC|GO16021_LC
251342127,141.05219,20.42623,12.600999999999999,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211852607,135.687578,18.054412,12.115,GO16009_LC
212087616,128.654764,21.780728,12.558,GO16009_LC|GO16052_LC|GO16083_LC
251291984,140.692119,15.751517999999999,12.445,GO16009_LC|GO16021_LC|GO16083_LC
251340180,138.938888,20.268763,12.835,GO16009_LC|GO16052_LC|GO16005_LC|GO16021_LC|GO16020_LC|GO16083_LC
211394764,137.328227,11.56091,12.058,GO16009_LC|GO16021_LC|GO16083_LC
211692632,138.644401,15.816571,12.251,GO16009_LC|GO16021_LC|GO16083_LC
251324241,140.594267,18.871696,12.372,GO16009_LC|GO16021_LC|GO16083_LC
211704935,132.968266,15.980198999999999,12.267000000000001,GO16009_LC|GO16021_LC
212046609,127.23813500000001,21.038088000000002,12.137,GO16009_LC|GO16021_LC
251345627,139.375494,20.708358,12.294,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212060050,137.67586799999998,21.276552,12.405,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212114033,136.949276,22.298847,12.24,GO16009_LC|GO16021_LC|GO16083_LC
211809950,135.517704,17.457207999999998,12.192,GO16009_LC|GO16021_LC
212041292,127.597248,20.948377999999998,12.335999999999999,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212117107,135.791995,22.358552,12.253,GO16009_LC|GO16021_LC|GO16083_LC
211726603,133.62525,16.276237,12.13,GO16009_LC|GO16021_LC
212016221,136.069357,20.524113,12.265,GO16009_LC|GO16021_LC
211665595,130.709667,15.449376999999998,12.743,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211916060,135.00771899999998,18.966519,12.306,GO16009_LC|GO16021_LC
212037883,132.72298,20.886315,12.237,GO16009_LC|GO16021_LC|GO16083_LC
211741469,132.638354,16.487913,12.435,GO16009_LC|GO16021_LC
251307604,140.306309,17.389157,12.168,GO16009_LC|GO16021_LC|GO16083_LC
211607040,130.369297,14.634539000000002,12.54,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
212026921,128.314256,20.702492000000003,12.514000000000001,GO16009_LC|GO16060_LC|GO16052_LC|GO16022_LC|GO16031_LC
211952482,129.652446,19.510401,12.245,GO16009_LC|GO16021_LC
211849049,134.036384,18.004908,12.155,GO16009_LC|GO16021_LC|GO16083_LC
251372515,138.006378,22.882541,12.673,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
251357411,139.005749,21.694522,12.540999999999999,GO16009_LC|GO16052_LC|GO16021_LC
212185493,135.107967,23.885344,12.626,GO16009_LC|GO16052_LC|GO16020_LC|GO16083_LC
211529756,134.389387,13.559351000000001,12.210999999999999,GO16009_LC|GO16021_LC|GO16083_LC
212179256,132.657671,23.716307,12.093,GO16009_LC|GO16021_LC|GO16083_LC
212164767,133.32878200000002,23.36461,12.341,GO16009_LC|GO16021_LC
211913076,137.15631499999998,18.921018,12.294,GO16009_LC|GO16021_LC
211936199,130.553573,19.267734,12.999,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16022_LC|GO16031_LC
211393018,136.69028899999998,11.533407,12.065999999999999,GO16009_LC|GO16028_LC|GO16021_LC
211642494,129.812386,15.132083999999999,12.234000000000002,GO16009_LC|GO16021_LC
211446631,135.288398,12.349574,12.088,GO16009_LC|GO16021_LC
211947006,132.577259,19.428522,12.513,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16022_LC|GO16031_LC
211938582,131.900474,19.303442,12.623,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211890764,131.826067,18.590993,12.31,GO16009_LC|GO16021_LC|GO16083_LC
211646990,130.912441,15.193316000000001,12.519,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
211695748,132.57814199999999,15.858826,12.113,GO16009_LC|GO16021_LC
212081406,127.560778,21.666520000000002,12.168,GO16009_LC|GO16021_LC
211665034,133.42195,15.4417,12.163,GO16009_LC|GO16021_LC
251362194,137.673728,22.093220000000002,12.245,GO16009_LC|GO16028_LC|GO16021_LC
211959865,134.229657,19.623065,12.203,GO16009_LC|GO16021_LC|GO16083_LC
212188428,133.056711,23.96186,12.289000000000001,GO16009_LC|GO16021_LC|GO16083_LC
251404547,136.54316799999998,25.051228,12.167,GO16009_LC|GO16021_LC|GO16083_LC
212008348,133.33605,20.392661,12.055,GO16009_LC|GO16021_LC
211754182,131.209238,16.666757,12.543,GO16009_LC|GO16021_LC|GO16020_LC
211506271,132.38503300000002,13.22795,12.088,GO16009_LC
212098015,134.762136,21.982222,12.488,GO16009_LC|GO16021_LC|GO16083_LC
251377315,137.927777,23.254604999999998,12.3,GO16009_LC|GO16021_LC|GO16083_LC
211607492,135.800297,14.640486,11.967,GO16009_LC|GO16021_LC
251378308,137.15545600000002,23.327407,12.328,GO16009_LC|GO16021_LC|GO16083_LC
212033627,127.282173,20.814429,12.126,GO16009_LC|GO16021_LC|GO16083_LC
251396682,136.09364,24.586776,12.173,GO16009_LC|GO16021_LC
251407595,133.513004,25.226401,12.099,GO16009_LC
251343776,141.010578,20.554192999999998,12.159,GO16009_LC|GO16021_LC
212157767,135.895042,23.203899,12.24,GO16009_LC|GO16021_LC|GO16083_LC
212112183,132.683931,22.26184,12.545,GO16009_LC|GO16028_LC|GO16021_LC|GO16020_LC
212092592,128.58838799999998,21.87882,12.702,GO16009_LC|GO16060_LC|GO16052_LC|GO16083_LC|GO16022_LC|GO16031_LC
211649611,137.753866,15.228893,12.446,GO16009_LC|GO16021_LC|GO16083_LC
211763530,135.78477,16.798451,12.095,GO16009_LC|GO16021_LC|GO16065_LC|GO16071_LC
211601200,131.830025,14.555376999999998,12.705,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
211764241,135.58623799999998,16.808692999999998,12.386,GO16009_LC|GO16021_LC|GO16083_LC
251348636,139.447905,20.964733,12.360999999999999,GO16009_LC|GO16021_LC|GO16083_LC
211808916,133.278067,17.44214,12.482000000000001,GO16009_LC|GO16021_LC
212040819,133.284602,20.939586,12.332,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212107082,133.14240700000002,22.160782,12.859000000000002,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
212017193,128.79693500000002,20.540307000000002,12.265,GO16009_LC
212212719,134.16746799999999,24.695192000000002,12.353,GO16009_LC|GO16020_LC|GO16083_LC
211936067,130.41261200000002,19.265773,12.734000000000002,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16022_LC
211555095,133.472623,13.912567999999998,12.392000000000001,GO16009_LC|GO16021_LC|GO16083_LC
212056843,135.91984399999998,21.218870000000003,12.212,GO16009_LC|GO16021_LC|GO16083_LC
211434265,131.680725,12.159294000000001,12.402000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211949892,137.985683,19.470933,12.485,GO16009_LC|GO16021_LC|GO16083_LC
212090245,132.715431,21.831701000000002,12.177,GO16009_LC|GO16021_LC
212188637,131.01666799999998,23.966979000000002,12.117,GO16009_LC|GO16021_LC
251338272,139.602471,20.113072,12.356,GO16009_LC|GO16021_LC|GO16083_LC
211414485,133.077722,11.859464,12.161,GO16009_LC|GO16028_LC|GO16021_LC
211888207,130.071848,18.553997,12.376,GO16009_LC|GO16021_LC
211487731,137.050325,12.961765,12.884,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
211854426,129.988833,18.078981,12.177,GO16009_LC|GO16021_LC|GO16083_LC
212013518,137.914003,20.478417,12.46,GO16009_LC|GO16021_LC|GO16083_LC
211716913,137.216747,16.142781,12.365,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
211542097,136.200146,13.73189,12.125,GO16009_LC|GO16021_LC
211457274,133.16619599999999,12.509919,12.163,GO16009_LC|GO16021_LC|GO16083_LC
212107186,127.405484,22.162879999999998,12.412,GO16009_LC
212002708,126.52028100000001,20.299254,12.433,GO16009_LC
211727128,131.606367,16.283772,12.415999999999999,GO16009_LC|GO16021_LC|GO16083_LC
212160907,131.334047,23.273798,12.329,GO16009_LC|GO16021_LC
212058789,135.72528,21.253695,12.35,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
211820352,137.649428,17.605458,12.610999999999999,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211504533,134.570853,13.202851,12.43,GO16009_LC|GO16021_LC|GO16083_LC
211913137,134.13640700000002,18.921885999999997,12.843,GO16009_LC|GO16052_LC|GO16020_LC
212206959,129.783299,24.505086,12.118,GO16009_LC|GO16028_LC|GO16021_LC
211753308,133.336524,16.654329,12.186,GO16009_LC|GO16021_LC
211847046,138.59418300000002,17.977110999999997,12.196,GO16009_LC|GO16021_LC
212012402,134.52286999999998,20.459164,12.261,GO16009_LC|GO16021_LC
211501894,137.33106,13.166107,12.199000000000002,GO16009_LC|GO16028_LC|GO16021_LC
251350894,141.01685600000002,21.152289,12.581,GO16009_LC|GO16052_LC|GO16021_LC
211719683,135.78203100000002,16.180782999999998,12.492,GO16009_LC|GO16021_LC|GO16083_LC
211545533,132.415616,13.779651000000001,12.255999999999998,GO16009_LC|GO16021_LC|GO16083_LC
211454427,134.036351,12.467167,12.385,GO16009_LC|GO16021_LC|GO16083_LC
211544257,132.825338,13.761391,12.242,GO16009_LC|GO16021_LC
211429367,135.662902,12.083225,12.427999999999999,GO16009_LC|GO16021_LC|GO16083_LC
211412848,132.91347199999998,11.834392999999999,12.220999999999998,GO16009_LC|GO16064_LC|GO16021_LC|GO16031_LC
211496744,132.79819799999999,13.093762,12.692,GO16009_LC|GO16021_LC
212195593,130.78538,24.159582,12.470999999999998,GO16009_LC
211676700,130.533997,15.599847,12.23,GO16009_LC|GO16021_LC|GO16083_LC
211891852,137.406711,18.606655,12.069,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
211865756,131.63980700000002,18.236001,12.856,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC|GO16022_LC|GO16031_LC
212214597,134.35976100000002,24.756984,12.752,GO16009_LC|GO16052_LC|GO16020_LC|GO16083_LC
212107284,136.865669,22.164946,12.335999999999999,GO16009_LC|GO16021_LC|GO16083_LC
211554803,134.69001699999998,13.908526,12.306,GO16009_LC|GO16021_LC|GO16083_LC
211711685,133.514306,16.071463,12.372,GO16009_LC|GO16021_LC|GO16101_LC|GO16015_LC
251296184,139.948112,16.20646,12.6,GO16009_LC|GO16052_LC|GO16021_LC
211425934,136.994405,12.029943,12.214,GO16009_LC|GO16021_LC
212131596,126.608953,22.650357,12.306,GO16009_LC
211410363,132.885191,11.797872,12.128,GO16009_LC|GO16021_LC|GO16031_LC
211445294,130.854004,12.328092,12.139000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211500988,133.29778100000001,13.153735000000001,12.384,GO16009_LC|GO16021_LC|GO16083_LC
211948899,137.385982,19.456595999999998,12.171,GO16009_LC|GO16021_LC
211910762,133.035104,18.887217,12.059000000000001,GO16009_LC|GO16021_LC
212224329,132.09786100000002,25.118983,12.304,GO16009_LC|GO16021_LC
251295650,140.737332,16.15183,12.284,GO16009_LC|GO16021_LC|GO16083_LC
211839986,134.018509,17.881572,12.937000000000001,GO16009_LC|GO16052_LC|GO16005_LC|GO16021_LC|GO16020_LC|GO16041_LC
211643326,137.664175,15.143049,12.247,GO16009_LC|GO16021_LC|GO16083_LC
211897895,132.632596,18.695891,12.502,GO16009_LC|GO16021_LC|GO16020_LC
211466077,135.90068200000002,12.645496000000001,12.847999999999999,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
251346522,141.009388,20.78412,12.425,GO16009_LC|GO16021_LC|GO16020_LC
211623779,137.626887,14.868324,12.23,GO16009_LC|GO16021_LC
212054309,134.51022700000001,21.175601,12.453,GO16009_LC|GO16021_LC|GO16083_LC
212111829,126.97231299999999,22.255014000000003,12.228,GO16009_LC
211724116,131.467945,16.241851,12.286,GO16009_LC|GO16021_LC|GO16083_LC
211452632,135.356801,12.439675999999999,12.305,GO16009_LC|GO16021_LC|GO16083_LC
212119223,133.885003,22.401502,12.130999999999998,GO16009_LC|GO16021_LC
251352362,139.090363,21.277146,12.584000000000001,GO16009_LC|GO16021_LC
251381906,136.203911,23.588704,12.138,GO16009_LC|GO16021_LC
211763214,133.838068,16.794179999999997,12.529000000000002,GO16009_LC|GO16011_LC|GO16021_LC|GO16015_LC|GO16077_LC
212018449,134.968754,20.560823000000003,12.352,GO16009_LC|GO16021_LC|GO16083_LC
211523836,136.01086899999999,13.475220000000002,12.315999999999999,GO16009_LC|GO16021_LC
212042475,128.22315600000002,20.968052,12.199000000000002,GO16009_LC|GO16021_LC|GO16083_LC
211750932,133.111991,16.621432000000002,12.255999999999998,GO16009_LC|GO16021_LC|GO16083_LC
211550553,134.48920900000002,13.849451,12.514000000000001,GO16009_LC|GO16021_LC|GO16083_LC
212054649,136.448487,21.181511999999998,12.253,GO16009_LC|GO16021_LC
211865149,130.087169,18.228346,12.512,GO16009_LC|GO16021_LC|GO16083_LC
212034603,136.125384,20.830236,12.345999999999998,GO16009_LC|GO16021_LC|GO16083_LC
211456457,132.960428,12.4981,12.202,GO16009_LC|GO16021_LC|GO16083_LC
211534259,130.654124,13.621554000000001,12.432,GO16009_LC|GO16021_LC
211943395,129.552387,19.375532999999997,12.34,GO16009_LC|GO16021_LC
212097609,132.587404,21.97437,12.26,GO16009_LC|GO16021_LC
211864095,136.78661200000002,18.214075,12.165,GO16009_LC|GO16021_LC|GO16083_LC
211546265,136.454282,13.790539,12.982000000000001,GO16009_LC|GO16052_LC|GO16005_LC|GO16021_LC|GO16020_LC
211927716,134.432404,19.140276,12.552,GO16009_LC|GO16021_LC
211944137,136.048476,19.386011,12.235999999999999,GO16009_LC|GO16021_LC
251358462,141.157912,21.787485,12.998,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
212073418,136.97399099999998,21.518812,12.415,GO16009_LC|GO16021_LC|GO16083_LC
211764954,131.785534,16.81934,12.370999999999999,GO16009_LC|GO16021_LC|GO16083_LC
211489020,136.083662,12.980780000000001,12.186,GO16009_LC|GO16021_LC
212120896,136.569744,22.432966,12.270999999999999,GO16009_LC|GO16021_LC|GO16083_LC
212188834,133.246023,23.971410000000002,12.152999999999999,GO16009_LC
212052279,137.33656399999998,21.140593,12.409,GO16009_LC|GO16021_LC|GO16083_LC
212025935,136.226789,20.685095,12.235999999999999,GO16009_LC|GO16021_LC
211954804,133.592511,19.5467,12.357999999999999,GO16009_LC|GO16021_LC|GO16020_LC
211412345,134.11160900000002,11.826830000000001,12.37,GO16009_LC|GO16021_LC
211915017,133.17138300000002,18.949976,12.357000000000001,GO16009_LC|GO16021_LC
251382073,137.747408,23.601448,12.545,GO16009_LC|GO16021_LC|GO16083_LC
211618939,133.22648,14.798834,12.163,GO16009_LC|GO16021_LC
251285342,139.449102,15.014160999999998,12.147,GO16009_LC|GO16021_LC
212079402,133.624106,21.629745,12.561,GO16009_LC|GO16021_LC|GO16020_LC
211951419,138.002647,19.493995,12.274000000000001,GO16009_LC|GO16021_LC
251348031,139.108344,20.9143,12.134,GO16009_LC|GO16021_LC|GO16083_LC
211692119,137.188991,15.809929,12.860999999999999,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211912081,131.637647,18.906701,12.878,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC|GO16022_LC|GO16031_LC
212157494,129.95511000000002,23.197847,12.253,GO16009_LC|GO16021_LC
211929810,130.798385,19.171922,12.179,GO16009_LC|GO16021_LC
212222945,131.475945,25.061748,12.337,GO16009_LC|GO16021_LC|GO16083_LC
211428671,132.86665,12.072219,12.132,GO16009_LC|GO16021_LC
211638749,131.75432,15.080341,12.552,GO16009_LC|GO16021_LC|GO16083_LC
211633599,138.882172,15.008232000000001,12.831,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211836478,136.355587,17.833358,12.177999999999999,GO16009_LC|GO16021_LC|GO16083_LC
211542140,134.74420600000002,13.732642000000002,12.296,GO16009_LC|GO16021_LC|GO16083_LC
212231828,130.58312,25.494932000000002,12.254000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211426016,132.341671,12.031022,12.455,GO16009_LC
211431144,135.67067,12.111734,12.395,GO16009_LC|GO16021_LC|GO16083_LC
211961990,130.114632,19.655501,12.87,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC|GO16022_LC|GO16031_LC
251376026,137.594515,23.150796,12.157,GO16009_LC|GO16021_LC
212110568,128.203008,22.229764000000003,12.294,GO16009_LC
251391007,136.994364,24.217157,12.543,GO16009_LC|GO16021_LC
211617941,135.885288,14.785110999999999,12.302999999999999,GO16009_LC|GO16021_LC
212003056,127.746991,20.305486,12.199000000000002,GO16009_LC
211429518,134.382678,12.085469,12.555,GO16009_LC|GO16021_LC|GO16083_LC
212194451,131.257455,24.126979000000002,12.413,GO16009_LC|GO16021_LC|GO16083_LC
211710147,134.178958,16.05058,12.158,GO16009_LC|GO16021_LC
211751435,134.716857,16.628397,12.807,GO16009_LC|GO16052_LC|GO16020_LC|GO16083_LC|GO16039_LC
212048093,126.557997,21.064766,12.436,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC|GO16039_LC
251353799,139.16294299999998,21.397762,12.828,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
212195494,130.311997,24.156651,12.455,GO16009_LC|GO16021_LC|GO16083_LC
211914018,136.46641699999998,18.934618,12.382,GO16009_LC|GO16021_LC
211891899,135.607522,18.607408,12.206,GO16009_LC|GO16021_LC
211809437,129.979448,17.449846,12.55,GO16009_LC|GO16052_LC|GO16021_LC
251318841,139.087269,18.419294,12.359000000000002,GO16009_LC|GO16004_LC|GO16021_LC|GO16083_LC
211935470,131.803956,19.256795999999998,12.407,GO16009_LC|GO16021_LC|GO16083_LC
251347072,141.062734,20.831222,12.19,GO16009_LC|GO16021_LC
211522624,137.66812099999999,13.458369,12.419,GO16009_LC|GO16021_LC|GO16083_LC
211716369,133.980481,16.135214,12.592,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
211660542,135.357597,15.378989,12.606,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
251330524,139.72385400000002,19.431383,12.335,GO16009_LC|GO16021_LC
212062870,127.940081,21.327202,12.298,GO16009_LC|GO16021_LC
212045869,133.237149,21.025616,12.425,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212108496,127.225967,22.18892,12.222000000000001,GO16009_LC
211457078,132.50283100000001,12.507089,12.216,GO16009_LC|GO16021_LC|GO16020_LC
251290598,139.12681,15.593351,12.432,GO16009_LC|GO16021_LC|GO16083_LC
211963125,129.63214299999999,19.67268,12.31,GO16009_LC|GO16021_LC
211901658,131.554381,18.751134,12.536,GO16009_LC|GO16021_LC|GO16083_LC
212008860,126.86349299999999,20.401024,12.292,GO16009_LC|GO16021_LC
211500533,135.483101,13.147379,12.479000000000001,GO16009_LC|GO16052_LC|GO16004_LC|GO16021_LC|GO16020_LC
211815940,134.800079,17.541435,12.168,GO16009_LC|GO16004_LC|GO16021_LC
211636797,130.969818,15.053076999999998,12.34,GO16009_LC|GO16021_LC
211625210,138.726903,14.888979999999998,12.462,GO16009_LC|GO16021_LC|GO16083_LC
211468558,135.747207,12.682697000000001,12.46,GO16009_LC|GO16021_LC|GO16020_LC
211885153,131.24916499999998,18.510648,12.245999999999999,GO16009_LC|GO16021_LC
251392201,137.499052,24.299378,12.308,GO16009_LC|GO16021_LC
251278590,139.88603999999998,14.279435999999999,12.29,GO16009_LC|GO16021_LC
211920741,129.84428799999998,19.036049,12.395999999999999,GO16009_LC|GO16021_LC
211841577,131.30881599999998,17.903104000000003,12.568,GO16009_LC|GO16021_LC|GO16020_LC
251307781,140.294815,17.407829,12.369000000000002,GO16009_LC|GO16021_LC|GO16083_LC
251338237,140.45566000000002,20.109219,12.464,GO16009_LC
211668509,130.822296,15.4882,12.56,GO16009_LC|GO16021_LC|GO16083_LC
251336898,138.814212,19.998257000000002,12.652000000000001,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211800946,138.720862,17.330323999999997,12.732000000000001,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
212113195,128.502282,22.281813,12.529000000000002,GO16009_LC|GO16052_LC
211853931,132.950829,18.072519,12.247,GO16009_LC|GO16021_LC
211757445,132.438412,16.712785999999998,12.242,GO16009_LC|GO16021_LC
212104354,137.443798,22.105213,12.559000000000001,GO16009_LC|GO16021_LC|GO16083_LC
212201345,132.72728500000002,24.328000000000003,12.607000000000001,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212126761,126.68458400000002,22.55283,12.280999999999999,GO16009_LC
212007852,136.842028,20.384376,12.294,GO16009_LC|GO16021_LC
211440176,129.729387,12.249146000000001,12.535,GO16009_LC|GO16021_LC
251284366,140.309099,14.908844,12.395,GO16009_LC|GO16021_LC|GO16083_LC
211396283,135.27889199999998,11.584533,12.527000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211700663,131.250011,15.924938000000001,12.460999999999999,GO16009_LC|GO16021_LC
212114194,137.130524,22.301964,12.341,GO16009_LC|GO16021_LC|GO16083_LC
212192171,132.65284499999999,24.061631,12.32,GO16009_LC|GO16028_LC|GO16021_LC
211718137,131.649436,16.159724,12.529000000000002,GO16009_LC|GO16021_LC|GO16083_LC
211645759,130.853139,15.175557999999999,12.255999999999998,GO16009_LC|GO16021_LC
212198343,130.872085,24.239187,12.482000000000001,GO16009_LC|GO16021_LC|GO16083_LC
251400495,138.208641,24.81377,12.376,GO16009_LC|GO16021_LC|GO16083_LC
211494943,132.91978600000002,13.067686,12.597000000000001,GO16009_LC|GO16021_LC
251346651,139.361583,20.794915,12.7,GO16009_LC|GO16052_LC|GO16021_LC
211446796,136.581645,12.352033,12.446,GO16009_LC|GO16021_LC|GO16083_LC
251387710,136.556103,23.986071,12.469000000000001,GO16009_LC|GO16021_LC|GO16083_LC
211877934,132.477407,18.406317,12.298,GO16009_LC|GO16021_LC
211420216,135.74958700000002,11.94412,12.335999999999999,GO16009_LC|GO16021_LC
211538084,136.16281999999998,13.674864000000001,12.446,GO16009_LC|GO16021_LC
212121526,135.155895,22.446042000000002,12.376,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212056946,127.14551200000001,21.220637,12.421,GO16009_LC|GO16021_LC|GO16083_LC
211870353,135.761639,18.298213,12.572000000000001,GO16009_LC|GO16021_LC
251279819,140.613687,14.406220999999999,12.218,GO16009_LC|GO16021_LC
251362831,141.195,22.140747,12.616,GO16009_LC|GO16052_LC|GO16021_LC|GO16083_LC
212021800,133.462307,20.616847,12.455,GO16009_LC|GO16021_LC
211754438,136.159092,16.670333,12.627,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211763466,133.487601,16.797280999999998,12.365,GO16009_LC|GO16021_LC
211435802,133.247825,12.18259,12.877,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
212022059,137.163185,20.621218,12.955,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC
211940667,129.997669,19.335265,12.380999999999998,GO16009_LC|GO16021_LC
211673917,133.567996,15.562239000000002,12.377,GO16009_LC|GO16021_LC
211421307,137.596845,11.960132000000002,12.997,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211680622,130.145369,15.655006,12.347000000000001,GO16009_LC
212077131,136.088184,21.587296,12.74,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211741851,130.514043,16.493606,12.466,GO16009_LC|GO16021_LC
211965785,130.784268,19.713205,12.964,GO16009_LC|GO16060_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC|GO16022_LC|GO16031_LC
212027857,137.423598,20.718704000000002,12.264000000000001,GO16009_LC|GO16021_LC
212207194,129.570369,24.512051,12.285,GO16009_LC|GO16021_LC
251384528,136.045597,23.776825,12.414000000000001,GO16009_LC|GO16021_LC
212086087,128.32988400000002,21.753706,12.548,GO16009_LC
212198530,132.041543,24.244726999999997,12.22,GO16009_LC|GO16021_LC
251349510,139.17138,21.036808999999998,12.286,GO16009_LC|GO16028_LC|GO16004_LC|GO16021_LC|GO16065_LC
211395369,136.070948,11.570236,12.397,GO16009_LC|GO16021_LC|GO16083_LC
212070682,135.798569,21.467921,12.324000000000002,GO16009_LC|GO16021_LC
251309726,139.217185,17.598392,12.779000000000002,GO16009_LC|GO16052_LC|GO16021_LC|GO16020_LC|GO16083_LC
211837579,133.226672,17.848714,12.457,GO16009_LC|GO16021_LC|GO16020_LC|GO16083_LC
212185637,129.6236,23.889215,12.232000000000001,GO16009_LC|GO16021_LC
211937843,130.071857,19.29203,12.350999999999999,GO16009_LC|GO16021_LC
211482640,135.290348,12.888177,12.222000000000001,GO16009_LC|GO16021_LC
211961654,132.727509,19.650445,12.444,GO16009_LC|GO16021_LC|GO16083_LC
211524933,135.898576,13.490957,12.382,GO16009_LC|GO16021_LC
