#Custom ID, type, EPIC ID, RA, Dec, target name
200174216,5,,,,Asteroid.Trojan.116567
200174217,5,,,,Asteroid.Trojan.116567
200174218,5,,,,Asteroid.Trojan.116567
200174219,5,,,,Asteroid.Trojan.116567
200174220,5,,,,Asteroid.Trojan.116567
200174221,5,,,,Asteroid.Trojan.116567
200174222,5,,,,Asteroid.Trojan.116567
200174223,5,,,,Asteroid.Trojan.116567
200174224,5,,,,Asteroid.Trojan.116567
200174225,5,,,,Asteroid.Trojan.116567
200174226,5,,,,Asteroid.Trojan.116567
200174227,5,,,,Asteroid.Trojan.116567
200174228,5,,,,Asteroid.Trojan.116567
200174229,5,,,,Asteroid.Trojan.116567
200174230,5,,,,Asteroid.Trojan.116567
200174231,5,,,,Asteroid.Trojan.116567
200174232,5,,,,Asteroid.Trojan.116567
200174233,5,,,,Asteroid.Trojan.116567
200174234,5,,,,Asteroid.Trojan.116567
200174235,5,,,,Asteroid.Trojan.116567
200174236,5,,,,Asteroid.Trojan.116567
200174237,5,,,,Asteroid.Trojan.116567
200174238,5,,,,Asteroid.Trojan.116567
200174239,5,,,,Asteroid.Trojan.116567
200174240,5,,,,Asteroid.Trojan.116567
200174241,5,,,,Asteroid.Trojan.116567
200174242,5,,,,Asteroid.Trojan.116567
200174243,5,,,,Asteroid.Trojan.116567
200174244,5,,,,Asteroid.Trojan.116567
200174245,5,,,,Asteroid.Trojan.116567
200174246,5,,,,Asteroid.Trojan.116567
200174247,5,,,,Asteroid.Trojan.116567
200174248,5,,,,Asteroid.Trojan.116567
200174249,5,,,,Asteroid.Trojan.116567
200174250,5,,,,Asteroid.Trojan.116567
200174251,5,,,,Asteroid.Trojan.116567
200174252,5,,,,Asteroid.Trojan.116567
200174253,5,,,,Asteroid.Trojan.116567
200174254,5,,,,Asteroid.Trojan.116567
200174255,5,,,,Asteroid.Trojan.116567
200174256,5,,,,Asteroid.Trojan.116567
200174257,5,,,,Asteroid.Trojan.116567
200174258,5,,,,Asteroid.Trojan.116567
200174259,5,,,,Asteroid.Trojan.116567
200174260,5,,,,Asteroid.Trojan.116567
200174261,5,,,,Asteroid.Trojan.116567
200174262,5,,,,Asteroid.Trojan.116567
200174263,5,,,,Asteroid.Trojan.116567
200174264,5,,,,Asteroid.Trojan.116567
200174265,5,,,,Asteroid.Trojan.116567
200174266,5,,,,Asteroid.Trojan.116567
200174267,5,,,,Asteroid.Trojan.116567
200174268,5,,,,Asteroid.Trojan.116567
200174269,5,,,,Asteroid.Trojan.116567
200174270,5,,,,Asteroid.Trojan.116567
200174271,5,,,,Asteroid.Trojan.116567
200174272,5,,,,Asteroid.Trojan.116567
200174273,5,,,,Asteroid.Trojan.116567
200174274,5,,,,Asteroid.Trojan.116567
200174275,5,,,,Asteroid.Trojan.116567
200174276,5,,,,Asteroid.Trojan.116567
200174277,5,,,,Asteroid.Trojan.116567
200174278,5,,,,Asteroid.Trojan.116567
200174279,5,,,,Asteroid.Trojan.116567
200174280,5,,,,Asteroid.Trojan.116567
200174281,5,,,,Asteroid.Trojan.116567
200174282,5,,,,Asteroid.Trojan.116567
200174283,5,,,,Asteroid.Trojan.116567
200174284,5,,,,Asteroid.Trojan.116567
200174285,5,,,,Asteroid.Trojan.116567
200174286,5,,,,Asteroid.Trojan.116567
200174287,5,,,,Asteroid.Trojan.116567
200174288,5,,,,Asteroid.Trojan.116567
200174289,5,,,,Asteroid.Trojan.116567
200174290,5,,,,Asteroid.Trojan.116567
200174291,5,,,,Asteroid.Trojan.116567
200174292,5,,,,Asteroid.Trojan.116567
200174293,5,,,,Asteroid.Trojan.116567
