EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
220252882, 16.4493828, 1.630493, 13.296, GO8077_LC
220252951, 12.1606874, 1.632007, 9.706, GO8051_LC|GO8077_LC|GO8028_LC
220252998, 16.6253624, 1.632995, 10.635, GO8051_LC|GO8077_LC|GO8066_LC
220253132, 16.7872486, 1.6358449, 12.908, GO8068_LC|GO8077_LC
220253210, 20.1860332, 1.637293, 12.432, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220253218, 19.1447334, 1.637448, 12.067, GO8068_LC|GO8032_LC|GO8077_LC
220253361, 22.1159534, 1.640125, 10.775, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC|GO8066_LC
220253393, 19.6296844, 1.640636, 12.767, GO8068_LC|GO8077_LC
220253642, 22.7033195, 1.646361, 13.672, GO8077_LC
220253760, 15.0290642, 1.648847, 12.817, GO8068_LC|GO8077_LC
220253761, 20.3661709, 1.648854, 13.31, GO8077_LC
220253779, 12.1889763, 1.649202, 11.437, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220253794, 18.1301823, 1.649331, 9.61, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220253866, 22.8524017, 1.650671, 12.252, GO8068_LC|GO8032_LC|GO8077_LC
220253896, 15.4563122, 1.651306, 12.545, GO8068_LC|GO8077_LC
220253920, 23.0211201, 1.651901, 13.756, GO8077_LC
220254221, 22.7878094, 1.658172, 9.575, GO8068_LC|GO8051_LC|GO8077_LC
220254277, 23.0279636, 1.6595629, 9.971, GO8051_LC|GO8032_LC|GO8077_LC|GO8028_LC
220254321, 11.4169197, 1.660532, 13.795, GO8077_LC
220254503, 11.3891058, 1.664064, 11.75, GO8032_LC|GO8077_LC
220254654, 14.5663691, 1.667179, 12.044, GO8068_LC|GO8077_LC|GO8042_LC
220254706, 21.3638515, 1.668476, 13.922, GO8077_LC|GO8042_LC
220254712, 22.7028122, 1.66856, 13.458, GO8077_LC
220254762, 11.0302687, 1.669651, 13.157, GO8077_LC
220254789, 12.474515, 1.670261, 9.723, GO8077_LC|GO8028_LC
220254801, 21.3137169, 1.670488, 11.171, GO8068_LC|GO8032_LC|GO8077_LC
220254829, 11.050087, 1.67098, 11.582, GO8068_LC|GO8077_LC
220254956, 17.4325142, 1.673864, 13.413, GO8077_LC
220254964, 13.1543989, 1.674161, 13.336, GO8077_LC
220255074, 13.193449, 1.676362, 13.795, GO8077_LC|GO8042_LC
220255106, 19.6946144, 1.6768481, 12.349, GO8068_LC|GO8032_LC|GO8077_LC
220255115, 19.3570328, 1.676981, 11.801, GO8068_LC|GO8032_LC|GO8077_LC
220255225, 16.4556408, 1.679064, 12.323, GO8068_LC|GO8077_LC
220255438, 14.5283337, 1.683756, 12.469, GO8077_LC
220255454, 21.9034901, 1.684087, 11.792, GO8068_LC|GO8032_LC|GO8077_LC|GO8036_LC
220255492, 11.00704, 1.685093, 13.065, GO8032_LC|GO8077_LC|GO8042_LC
220255561, 16.5207233, 1.686327, 13.76, GO8032_LC|GO8077_LC|GO8042_LC
220255734, 11.9856987, 1.690012, 11.531, GO8068_LC|GO8077_LC|GO8042_LC
220255754, 15.9385691, 1.690484, 12.858, GO8068_LC|GO8077_LC
220255762, 21.6481419, 1.690599, 13.628, GO8077_LC
220255967, 10.6705513, 1.695158, 8.841, GO8051_LC|GO8032_LC|GO8077_LC|GO8028_LC
220256009, 14.721652, 1.69591, 12.748, GO8068_LC|GO8077_LC|GO8036_LC
220256064, 16.8011742, 1.696852, 11.954, GO8056_LC|GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC|GO8008_LC
220256163, 13.2003756, 1.698734, 13.143, GO8077_LC|GO8042_LC
220256233, 10.8100986, 1.700202, 13.284, GO8077_LC
220256288, 17.9837933, 1.7011189, 13.103, GO8077_LC
220256304, 15.1265888, 1.701527, 13.085, GO8077_LC
220256419, 14.8410273, 1.703627, 13.037, GO8077_LC
220256492, 22.9277191, 1.704903, 13.145, GO8077_LC
220256496, 21.1059532, 1.704954, 12.872, GO8068_LC|GO8032_LC|GO8077_LC|GO8059_LC|GO8042_LC
220256553, 16.6708488, 1.706295, 11.583, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220256558, 16.5214691, 1.706412, 9.407, GO8051_LC|GO8032_LC|GO8077_LC
220256760, 15.1686287, 1.710515, 11.669, GO8068_LC|GO8032_LC|GO8077_LC
220256764, 22.6831341, 1.710596, 13.505, GO8077_LC|GO8042_LC
220256813, 11.2604418, 1.711674, 13.664, GO8077_LC
220256926, 17.8194485, 1.713748, 13.419, GO8077_LC
220256982, 12.5028877, 1.714752, 12.725, GO8068_LC|GO8077_LC
220257058, 23.0774269, 1.716127, 13.202, GO8077_LC
220257178, 12.0680227, 1.718328, 12.344, GO8068_LC|GO8032_LC|GO8077_LC
220257287, 14.541647, 1.72013, 12.78, GO8068_LC|GO8077_LC
220257302, 19.9117203, 1.720379, 12.714, GO8068_LC|GO8077_LC
220257330, 22.8447189, 1.720933, 11.547, GO8068_LC|GO8077_LC
220257353, 16.7180862, 1.7215101, 12.337, GO8068_LC|GO8032_LC|GO8077_LC
220257411, 16.6395302, 1.722623, 13.76, GO8013_LC|GO8032_LC|GO8077_LC|GO8042_LC
220257522, 11.5577288, 1.725455, 11.717, GO8077_LC
220257615, 13.2085667, 1.72709, 13.666, GO8077_LC
220257647, 15.6739283, 1.727827, 13.341, GO8077_LC
220257734, 15.0768356, 1.729341, 13.733, GO8077_LC
220257752, 16.2040215, 1.7298011, 12.282, GO8068_LC|GO8032_LC|GO8077_LC
220257845, 19.5566444, 1.731254, 11.915, GO8068_LC|GO8032_LC|GO8077_LC
220257848, 12.7055826, 1.731271, 13.193, GO8077_LC
220258010, 21.4700775, 1.734634, 13.5, GO8077_LC
220258052, 14.6763744, 1.7354389, 12.157, GO8068_LC|GO8077_LC
220258117, 20.9464626, 1.737034, 13.421, GO8077_LC
220258141, 17.6551971, 1.737599, 13.3, GO8077_LC
220258151, 11.0175743, 1.737772, 11.645, GO8068_LC|GO8032_LC|GO8077_LC
220258194, 17.8564262, 1.738595, 13.019, GO8077_LC
220258328, 14.6552067, 1.741495, 13.719, GO8077_LC
220258394, 10.7425699, 1.742699, 13.721, GO8077_LC
220258396, 22.2818222, 1.742763, 11.786, GO8056_LC|GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220258417, 22.9976082, 1.743266, 13.318, GO8077_LC
220258562, 10.6787043, 1.7463059, 13.818, GO8077_LC|GO8042_LC
220258588, 14.5382786, 1.746889, 13.746, GO8077_LC
220258608, 12.0247507, 1.74714, 12.546, GO8068_LC|GO8032_LC|GO8077_LC
220258636, 20.2427025, 1.747709, 12.075, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220258643, 10.3916616, 1.747954, 8.483, GO8077_LC|GO8028_LC
220258753, 21.641592, 1.749781, 12.924, GO8068_LC|GO8077_LC
220258755, 10.705513, 1.749873, 10.613, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220258810, 22.7471752, 1.750922, 13.832, GO8077_LC|GO8042_LC
220258843, 10.6034269, 1.751846, 12.741, GO8068_LC|GO8077_LC
220258889, 10.6856804, 1.752635, 13.79, GO8077_LC
220258910, 23.1340179, 1.75319, 13.264, GO8077_LC
220259125, 14.6984501, 1.757743, 11.507, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220259300, 19.5665913, 1.761493, 13.44, GO8077_LC
220259332, 15.8268337, 1.762097, 11.645, GO8032_LC|GO8077_LC
220259352, 18.1225586, 1.762612, 13.52, GO8077_LC
220259359, 11.2494488, 1.762713, 13.852, GO8077_LC|GO8042_LC
220259397, 16.056776, 1.763629, 13.266, GO8077_LC
220259411, 20.0276699, 1.764002, 10.181, GO8032_LC|GO8077_LC|GO8028_LC
220259619, 18.3741322, 1.768786, 12.293, GO8068_LC|GO8077_LC
220259675, 14.9834785, 1.770051, 13.059, GO8077_LC
220259687, 14.6756353, 1.7701451, 13.705, GO8032_LC|GO8077_LC|GO8042_LC
220259705, 22.5767021, 1.770416, 13.768, GO8077_LC
220259760, 15.2770872, 1.771595, 12.216, GO8068_LC|GO8032_LC|GO8077_LC
220259763, 13.1470766, 1.771647, 13.893, GO8077_LC|GO8042_LC
220259875, 21.1181622, 1.774269, 13.808, GO8077_LC
220259945, 13.1258268, 1.7760071, 12.026, GO8032_LC|GO8077_LC
220259962, 16.0954533, 1.7766089, 10.63, GO8077_LC
220259988, 22.6629543, 1.777099, 13.799, GO8077_LC
220260057, 14.805563, 1.778586, 13.761, GO8077_LC
220260084, 20.1331673, 1.779189, 13.207, GO8077_LC
220260181, 17.5037842, 1.781351, 12.624, GO8068_LC|GO8077_LC
220260193, 21.1237984, 1.781577, 13.151, GO8077_LC
220260196, 11.0921268, 1.781656, 12.432, GO8068_LC|GO8077_LC
220260225, 19.9043179, 1.782398, 13.481, GO8077_LC|GO8031_LC
220260233, 15.771204, 1.7826329, 13.172, GO8077_LC
220260239, 14.7913723, 1.782721, 13.009, GO8077_LC
220260313, 15.8790913, 1.784189, 12.686, GO8068_LC|GO8077_LC
220260316, 13.052886, 1.784234, 12.783, GO8068_LC|GO8077_LC
220260370, 11.2703934, 1.785521, 8.476, GO8068_LC|GO8051_LC|GO8021_LC|GO8032_LC|GO8077_LC|GO8040_LC|GO8049_LC
220260385, 22.6798611, 1.785802, 12.89, GO8068_LC|GO8077_LC
220260503, 11.2978973, 1.788342, 13.762, GO8077_LC
220260663, 22.6596432, 1.79177, 13.323, GO8077_LC
220260844, 16.1422596, 1.79599, 12.495, GO8068_LC|GO8032_LC|GO8077_LC
220260863, 14.6133709, 1.796411, 12.748, GO8068_LC|GO8077_LC
220260868, 22.1978683, 1.796548, 13.72, GO8077_LC
220261016, 23.1255093, 1.799816, 13.485, GO8077_LC
220261043, 14.7013655, 1.8003449, 13.743, GO8077_LC
220261120, 21.6910038, 1.802128, 13.743, GO8077_LC
220261154, 12.6127768, 1.802825, 13.768, GO8077_LC
220261217, 15.3426981, 1.803871, 11.888, GO8051_LC|GO8077_LC
220261230, 14.5196714, 1.804068, 12.293, GO8077_LC
220261258, 10.3431902, 1.8045501, 13.7, GO8077_LC|GO8031_LC
220261275, 12.4296951, 1.804831, 13.488, GO8077_LC
220261304, 10.345048, 1.805439, 10.701, GO8068_LC|GO8051_LC|GO8077_LC|GO8028_LC
220261535, 10.7785587, 1.8109111, 13.779, GO8077_LC
220261730, 21.1586857, 1.81524, 13.489, GO8077_LC
220261781, 15.4948778, 1.816465, 13.064, GO8077_LC
220261798, 22.3309612, 1.816852, 13.195, GO8077_LC
220261860, 20.2004108, 1.818617, 13.993, GO8077_LC|GO8042_LC
220261926, 23.365797, 1.819955, 13.546, GO8077_LC
220261980, 22.8528004, 1.821219, 13.231, GO8077_LC
220262006, 20.0829334, 1.821921, 12.114, GO8068_LC|GO8077_LC
220262015, 14.86306, 1.822011, 13.589, GO8077_LC
220262054, 15.3236523, 1.823159, 11.399, GO8068_LC|GO8032_LC|GO8077_LC
220262060, 17.5669727, 1.82328, 13.49, GO8077_LC|GO8031_LC
220262090, 23.0757561, 1.824146, 12.562, GO8068_LC|GO8077_LC
220262137, 22.7646122, 1.825055, 12.455, GO8077_LC
220262238, 22.831543, 1.827592, 10.751, GO8077_LC
220262411, 22.0051365, 1.831519, 13.133, GO8077_LC
220262629, 13.0946999, 1.836816, 10.753, GO8032_LC|GO8077_LC|GO8066_LC
220262731, 21.6341782, 1.838923, 13.624, GO8077_LC
220262793, 11.4549971, 1.840502, 13.778, GO8077_LC
220262803, 18.3213081, 1.840811, 13.345, GO8077_LC
220262868, 10.7250738, 1.842149, 13.432, GO8077_LC|GO8042_LC
220263067, 17.5233173, 1.846788, 13.345, GO8077_LC|GO8042_LC
220263072, 12.5790052, 1.846849, 13.622, GO8077_LC
220263075, 22.4501266, 1.8469599, 13.597, GO8077_LC
220263081, 18.261673, 1.847087, 12.977, GO8068_LC|GO8077_LC
220263127, 21.0197601, 1.8478889, 13.65, GO8077_LC
220263235, 15.9222107, 1.85068, 12.041, GO8068_LC|GO8077_LC
220263344, 22.8037663, 1.852981, 13.955, GO8077_LC|GO8042_LC
220263367, 22.9684315, 1.853505, 13.99, GO8077_LC|GO8042_LC
220263458, 18.0191956, 1.855518, 12.541, GO8068_LC|GO8077_LC
220263580, 10.3944788, 1.858281, 13.714, GO8077_LC|GO8042_LC
220263608, 14.7986403, 1.8588099, 13.662, GO8077_LC
220263781, 14.7083511, 1.863042, 12.527, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220263789, 19.9218826, 1.863308, 13.241, GO8077_LC
220263813, 20.2155132, 1.8636889, 13.839, GO8077_LC|GO8042_LC
220263907, 11.516449, 1.865554, 12.763, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220263912, 19.7630367, 1.865661, 13.806, GO8077_LC|GO8031_LC
220263988, 15.662796, 1.867038, 12.962, GO8068_LC|GO8077_LC|GO8042_LC
220264023, 14.9302006, 1.868221, 12.769, GO8068_LC|GO8077_LC
220264036, 11.5531254, 1.8685189, 10.033, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220264067, 19.764286, 1.869234, 13.758, GO8077_LC|GO8031_LC
220264080, 19.9522228, 1.869413, 11.704, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220264171, 14.5647726, 1.871107, 12.75, GO8068_LC|GO8077_LC
220264189, 12.6992664, 1.871654, 12.682, GO8068_LC|GO8077_LC
220264197, 13.053112, 1.8719029, 12.099, GO8068_LC|GO8032_LC|GO8077_LC
220264389, 22.9725876, 1.87578, 11.912, GO8068_LC|GO8032_LC|GO8077_LC
220264548, 16.6516228, 1.879441, 12.611, GO8077_LC|GO8031_LC
220264568, 16.6540146, 1.879831, 11.282, GO8068_LC|GO8032_LC|GO8077_LC
220264663, 10.427043, 1.881948, 11.803, GO8068_LC|GO8051_LC|GO8012_LC|GO8032_LC|GO8077_LC
220264939, 18.227951, 1.8882281, 11.495, GO8068_LC|GO8077_LC
220265021, 23.1525993, 1.8901139, 13.815, GO8077_LC
220265055, 21.3658047, 1.89101, 11.868, GO8068_LC|GO8032_LC|GO8077_LC
220265201, 19.5253716, 1.894183, 12.145, GO8068_LC|GO8032_LC|GO8077_LC
220265223, 11.8754072, 1.894572, 13.561, GO8077_LC
220265353, 15.7300768, 1.897205, 12.418, GO8068_LC|GO8077_LC
220265384, 10.790904, 1.897806, 12.95, GO8068_LC|GO8077_LC
220265490, 18.2709637, 1.9000601, 11.768, GO8068_LC|GO8032_LC|GO8077_LC
220265513, 11.0692368, 1.900632, 12.08, GO8068_LC|GO8032_LC|GO8077_LC
220265529, 10.6914139, 1.900902, 11.371, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220265562, 20.9049129, 1.901734, 9.823, GO8051_LC|GO8032_LC|GO8077_LC|GO8028_LC
220265567, 22.5138474, 1.9018199, 12.726, GO8068_LC|GO8077_LC
220265609, 18.0321922, 1.902775, 12.488, GO8068_LC|GO8077_LC
220265613, 12.8674278, 1.902861, 9.602, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220265782, 22.3790379, 1.9064569, 12.97, GO8068_LC|GO8077_LC
220265794, 15.7024059, 1.906635, 10.382, GO8068_LC|GO8051_LC|GO8077_LC|GO8066_LC
220265800, 11.1377077, 1.906926, 13.732, GO8077_LC
220265883, 10.7780104, 1.908668, 13.235, GO8077_LC
220265926, 17.7534676, 1.909991, 12.743, GO8068_LC|GO8077_LC
220265949, 17.6424809, 1.910735, 13.774, GO8077_LC
220266075, 23.1770306, 1.913648, 12.899, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220266170, 15.4862576, 1.915686, 13.072, GO8077_LC
220266197, 20.1122627, 1.9163361, 13.476, GO8077_LC|GO8042_LC
220266240, 19.7310371, 1.917581, 13.001, GO8077_LC
220266282, 21.6633186, 1.9186831, 12.302, GO8068_LC|GO8077_LC
220266295, 23.4423618, 1.9190069, 11.084, GO8068_LC|GO8032_LC|GO8077_LC
220266300, 20.9075089, 1.919145, 12.098, GO8068_LC|GO8032_LC|GO8077_LC
220266545, 20.77952, 1.925011, 13.127, GO8077_LC
220266581, 21.1709023, 1.925769, 13.563, GO8032_LC|GO8077_LC|GO8042_LC
220266630, 15.8626251, 1.926766, 10.875, GO8068_LC|GO8051_LC|GO8077_LC
220266710, 16.1775379, 1.928514, 13.092, GO8077_LC
220266765, 16.1500111, 1.929382, 12.981, GO8068_LC|GO8077_LC
220266904, 15.8149967, 1.932041, 13.314, GO8077_LC
220267046, 12.3692551, 1.9351389, 13.685, GO8077_LC|GO8042_LC
220267053, 12.7679005, 1.935226, 13.719, GO8077_LC
220267145, 20.0143833, 1.937431, 13.588, GO8077_LC|GO8042_LC
220267161, 11.3829021, 1.937833, 13.714, GO8077_LC
220267220, 15.0439062, 1.939088, 12.557, GO8068_LC|GO8077_LC
220267312, 10.3757038, 1.940923, 12.592, GO8068_LC|GO8077_LC|GO8059_LC
220267323, 20.9193401, 1.941084, 11.621, GO8068_LC|GO8032_LC|GO8077_LC
220267374, 11.4072847, 1.942416, 12.965, GO8068_LC|GO8077_LC
220267427, 13.0477171, 1.94365, 13.572, GO8077_LC
220267446, 10.2559938, 1.94397, 13.568, GO8077_LC
220267630, 23.4847603, 1.947613, 13.413, GO8077_LC
220267697, 12.1047049, 1.949307, 12.952, GO8068_LC|GO8077_LC
220267716, 23.0761547, 1.949636, 12.453, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220267717, 19.8718891, 1.949648, 13.817, GO8077_LC|GO8042_LC
220267726, 10.4964142, 1.9500051, 13.747, GO8077_LC
220267727, 16.4943485, 1.950049, 12.218, GO8068_LC|GO8032_LC|GO8077_LC
220267780, 21.9753647, 1.9514199, 13.196, GO8077_LC
220267810, 20.7178326, 1.951911, 13.811, GO8077_LC
220267846, 20.1359081, 1.9527169, 13.092, GO8077_LC
220267982, 12.7204628, 1.9555219, 13.374, GO8077_LC
220268044, 14.6643906, 1.956825, 13.719, GO8077_LC
220268088, 20.7661018, 1.957884, 13.113, GO8077_LC
220268092, 10.531661, 1.957976, 12.66, GO8068_LC|GO8077_LC
220268159, 18.1902637, 1.959442, 12.752, GO8068_LC|GO8077_LC
220268237, 12.5347919, 1.96117, 13.826, GO8077_LC|GO8042_LC
220268269, 16.5439377, 1.9618829, 13.051, GO8077_LC|GO8042_LC
220268283, 20.9563923, 1.962171, 12.99, GO8077_LC|GO8031_LC
220268391, 18.4679089, 1.96452, 13.831, GO8032_LC|GO8077_LC|GO8042_LC
220268445, 20.9598331, 1.96551, 12.32, GO8077_LC|GO8042_LC|GO8031_LC
220268607, 12.583847, 1.968798, 13.224, GO8077_LC
220268624, 23.3232841, 1.969027, 13.8, GO8077_LC
220268643, 21.8659649, 1.969359, 13.323, GO8077_LC
220268794, 12.6070576, 1.972656, 13.544, GO8077_LC
220268806, 15.6537886, 1.972931, 11.415, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC|GO8066_LC
220268878, 15.9834366, 1.97442, 13.257, GO8077_LC
220268883, 11.5279207, 1.974617, 13.468, GO8077_LC|GO8042_LC
220268911, 15.5801239, 1.9751951, 13.05, GO8032_LC|GO8077_LC
220269019, 20.0431919, 1.9774981, 13.659, GO8077_LC
220269052, 19.7644634, 1.978296, 13.219, GO8077_LC
220269094, 22.5229511, 1.979189, 11.202, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC
220269096, 12.1192713, 1.979206, 12.562, GO8068_LC|GO8077_LC
220269110, 15.4539852, 1.979418, 13.512, GO8077_LC
220269149, 10.2579002, 1.980546, 13.453, GO8077_LC
220269207, 10.7208281, 1.981632, 12.414, GO8068_LC|GO8077_LC
220269240, 17.6017647, 1.982384, 12.875, GO8068_LC|GO8077_LC
220269284, 11.5215979, 1.9832751, 13.242, GO8077_LC
220269287, 11.8232288, 1.983297, 13.614, GO8077_LC
220269298, 23.5455589, 1.983539, 12.712, GO8068_LC|GO8077_LC
220269349, 19.944376, 1.984805, 11.385, GO8068_LC|GO8032_LC|GO8077_LC
220269461, 14.7527819, 1.987275, 13.479, GO8077_LC|GO8042_LC
220269471, 12.0161991, 1.987489, 11.85, GO8068_LC|GO8077_LC
220269523, 21.0102386, 1.988441, 13.602, GO8077_LC
220269567, 15.5905771, 1.989428, 11.37, GO8068_LC|GO8032_LC|GO8077_LC|GO8066_LC|GO8042_LC
220269617, 10.9659557, 1.990344, 11.968, GO8032_LC|GO8077_LC
220269634, 20.9728508, 1.990845, 12.853, GO8068_LC|GO8077_LC
220269650, 17.3550797, 1.9910541, 13.626, GO8077_LC
220269661, 10.3607368, 1.991189, 12.532, GO8068_LC|GO8077_LC
220269674, 10.7276049, 1.991619, 12.741, GO8068_LC|GO8077_LC
220269697, 10.4799767, 1.9920909, 12.663, GO8077_LC|GO8042_LC
220269730, 17.5487022, 1.9927731, 12.174, GO8068_LC|GO8077_LC
220269758, 21.0348663, 1.99322, 12.931, GO8068_LC|GO8077_LC
220269766, 22.9343929, 1.993347, 13.115, GO8077_LC
220269775, 11.5195522, 1.993513, 13.937, GO8012_LC|GO8077_LC
220269932, 12.5635986, 1.99675, 13.637, GO8077_LC
220269974, 11.0174313, 1.997529, 12.543, GO8068_LC|GO8077_LC|GO8042_LC
220270072, 10.8771238, 1.999398, 11.477, GO8077_LC|GO8066_LC
220270089, 18.3681946, 1.999733, 11.802, GO8068_LC|GO8077_LC
220270129, 20.8221436, 2.0003979, 13.146, GO8077_LC
220270155, 22.6967659, 2.001096, 13.789, GO8077_LC|GO8042_LC
220270165, 23.2663307, 2.0013139, 12.8, GO8068_LC|GO8077_LC
220270202, 12.5815697, 2.0021379, 13.254, GO8077_LC
220270245, 22.062273, 2.003134, 12.224, GO8068_LC|GO8032_LC|GO8077_LC
220270255, 14.8425169, 2.0032721, 11.811, GO8068_LC|GO8032_LC|GO8077_LC
220270348, 17.4491634, 2.0050271, 12.165, GO8068_LC|GO8077_LC
220270518, 16.3612003, 2.0083189, 13.183, GO8077_LC
220270538, 17.5184727, 2.0086751, 10.788, GO8068_LC|GO8051_LC|GO8077_LC
220270576, 10.9182997, 2.0092609, 10.371, GO8068_LC|GO8051_LC|GO8077_LC|GO8066_LC
220270583, 22.9079971, 2.009382, 12.127, GO8068_LC|GO8077_LC
220270622, 18.0910416, 2.010361, 12.4, GO8068_LC|GO8077_LC
220270738, 14.9611273, 2.013037, 11.334, GO8051_LC|GO8077_LC
220270745, 12.1962967, 2.0130911, 13.617, GO8077_LC|GO8036_LC
220270757, 16.3303604, 2.0132999, 12.496, GO8068_LC|GO8077_LC|GO8042_LC
220270774, 17.3143311, 2.0136161, 12.347, GO8068_LC|GO8077_LC
220270800, 13.0447407, 2.014205, 13.769, GO8077_LC
220270803, 15.5610561, 2.0142319, 13.735, GO8032_LC|GO8077_LC|GO8042_LC
220270836, 19.6886692, 2.0148599, 9.616, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC|GO8066_LC
220270840, 10.6531057, 2.0149131, 13.767, GO8077_LC
220270876, 17.4917488, 2.015574, 13.516, GO8077_LC|GO8042_LC
220270994, 16.328207, 2.0180931, 13.384, GO8077_LC|GO8042_LC|GO8031_LC
220271002, 13.8339157, 2.018271, 13.35, GO8077_LC
220271145, 17.6925659, 2.02092, 13.144, GO8077_LC
220271170, 20.0585461, 2.0214911, 13.039, GO8077_LC
220271239, 11.0124626, 2.0229101, 11.448, GO8032_LC|GO8077_LC
220271335, 15.8297119, 2.02507, 11.603, GO8032_LC|GO8077_LC
220271357, 10.4693604, 2.0255539, 12.236, GO8068_LC|GO8051_LC|GO8077_LC
220271455, 10.2506943, 2.0276, 13.706, GO8077_LC
220271472, 22.9720173, 2.0278709, 11.967, GO8032_LC|GO8077_LC
220271491, 22.3685379, 2.0282791, 13.608, GO8077_LC
220271554, 17.4669437, 2.0296071, 13.724, GO8077_LC
220271588, 11.9261866, 2.030442, 12.726, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220271661, 20.0335312, 2.031631, 13.71, GO8077_LC
220271689, 13.8437996, 2.032351, 11.196, GO8051_LC|GO8077_LC
220272104, 17.2761536, 2.0412419, 12.548, GO8068_LC|GO8077_LC
220272131, 14.9420748, 2.0418251, 12.609, GO8068_LC|GO8077_LC
220272136, 10.556735, 2.0419049, 11.9, GO8068_LC|GO8051_LC|GO8077_LC
220272254, 15.4894123, 2.044404, 11.175, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC|GO8066_LC
220272372, 15.2156458, 2.0466011, 13.56, GO8077_LC
220272424, 10.5750151, 2.048125, 13.841, GO8032_LC|GO8077_LC|GO8042_LC
220272431, 15.0540895, 2.048301, 9.905, GO8068_LC|GO8051_LC|GO8032_LC|GO8077_LC|GO8066_LC|GO8028_LC
220272535, 12.3809719, 2.050889, 13.589, GO8077_LC
220272592, 19.7463436, 2.052192, 11.767, GO8077_LC
220272657, 20.7500591, 2.053292, 11.885, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC|GO8036_LC
220272668, 10.822752, 2.0536301, 8.656, GO8077_LC|GO8028_LC
220272703, 23.0571117, 2.054209, 12.991, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220272792, 12.1203384, 2.055685, 13.03, GO8077_LC
220272841, 11.3275986, 2.0567091, 13.454, GO8077_LC
220272884, 18.281023, 2.0575621, 11.567, GO8032_LC|GO8077_LC
220272956, 15.8787298, 2.0589659, 13.886, GO8056_LC|GO8032_LC|GO8077_LC|GO8042_LC
220273140, 22.1812897, 2.0632689, 12.348, GO8068_LC|GO8077_LC
220273313, 11.3107204, 2.066586, 12.267, GO8068_LC|GO8077_LC
220273314, 12.7710218, 2.0665891, 13.441, GO8077_LC
220273349, 11.2738104, 2.0672891, 13.891, GO8077_LC|GO8042_LC
220273365, 23.321003, 2.0675471, 12.073, GO8077_LC
220273369, 22.2088642, 2.0676711, 12.815, GO8068_LC|GO8077_LC
220273423, 10.6475677, 2.068676, 13.657, GO8077_LC
220273425, 18.3654499, 2.0686841, 13.092, GO8032_LC|GO8077_LC|GO8042_LC
220273512, 10.8662767, 2.070359, 12.053, GO8068_LC|GO8077_LC
220273542, 22.8776951, 2.070859, 13.756, GO8077_LC
220273628, 17.6315289, 2.0727379, 12.432, GO8068_LC|GO8077_LC|GO8059_LC
220273641, 12.8585281, 2.072979, 13.419, GO8077_LC
220273680, 15.4995356, 2.073904, 13.573, GO8077_LC
220273717, 23.167347, 2.074549, 13.064, GO8077_LC|GO8042_LC
220273784, 10.9059525, 2.0760131, 12.82, GO8068_LC|GO8077_LC
220273814, 18.3114624, 2.0766749, 12.034, GO8068_LC|GO8032_LC|GO8077_LC
220273855, 15.7877207, 2.077564, 13.428, GO8077_LC
220273905, 18.0439167, 2.0787001, 13.7, GO8077_LC
220273911, 20.9079514, 2.0787899, 12.676, GO8068_LC|GO8032_LC|GO8077_LC
220273912, 15.7144175, 2.0788391, 10.709, GO8068_LC|GO8032_LC|GO8077_LC|GO8042_LC
220273979, 20.9979095, 2.0799601, 12.646, GO8068_LC|GO8077_LC
220274173, 16.4076633, 2.0845129, 13.26, GO8077_LC
220274264, 23.1320057, 2.0866771, 11.968, GO8068_LC|GO8032_LC|GO8077_LC|GO8059_LC
220274413, 15.8131685, 2.0896659, 13.285, GO8077_LC
220274433, 17.668251, 2.0902269, 13.559, GO8077_LC
220274474, 18.0389652, 2.091028, 13.762, GO8077_LC
220274553, 16.4127026, 2.092761, 12.123, GO8068_LC|GO8032_LC|GO8077_LC
220274673, 22.2075901, 2.0953679, 13.033, GO8077_LC
