EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
247786270, 68.525807, 24.314135, 15.457, GO13009_LC
247788960, 68.127396, 24.3326, 11.682, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13036_LC|GO13082_LC|GO13058_LC
247789209, 68.13236, 24.334201, 11.595, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC|GO13058_LC|GO13119_LC
247791556, 68.258238, 24.350002, 15.914, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13082_LC
247791801, 68.394013, 24.35163, 10.753, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13058_LC|GO13119_LC
247792225, 68.39192, 24.354748, 11.041, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13036_LC|GO13082_LC|GO13058_LC|GO13119_LC
247794491, 68.209439, 24.369879, 15.305, GO13117_LC|GO13009_LC|GO13011_LC
247794636, 68.074424, 24.370829, 13.065, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13002_LC
247795097, 68.078635, 24.374197, 12.999, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13119_LC
247795470, 76.064178, 24.376712, 13.93, GO13009_LC
247798637, 71.689812, 24.39862, 12.774, GO13123_LC|GO13009_LC
247799571, 67.960734, 24.404929, 14.064, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC
247804146, 66.966212, 24.436821, 12.592, GO13123_LC|GO13009_LC
247805410, 67.623409, 24.445841, 12.514, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC
247807674, 74.996118, 24.461412, 10.347, GO13123_LC|GO13009_LC
247810224, 75.844046, 24.479626, 9.407, GO13071_LC|GO13009_LC|GO13122_LC|GO13052_LC
247810494, 68.730916, 24.481404, 13.503, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13058_LC|GO13119_LC|GO13118_LC
247810751, 68.064208, 24.483263, 12.823, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC
247815872, 68.20057, 24.51844, 17.497, GO13009_LC
247817197, 67.262433, 24.52784, 19.127, GO13009_LC
247820507, 67.348912, 24.549997, 13.069, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13086_LC|GO13082_LC|GO13119_LC|GO13005_LC
247820821, 67.49795, 24.552181, 17.396, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC
247822311, 68.291792, 24.562009, 11.711, GO13117_LC|GO13123_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13119_LC
247827638, 67.400276, 24.598793, 12.443, GO13117_LC|GO13009_LC|GO13016_LC|GO13086_LC|GO13082_LC
247833863, 72.318162, 24.640866, 11.652, GO13009_LC|GO13048_LC|GO13002_LC
247834416, 68.995082, 24.644544, 13.603, GO13117_LC|GO13009_LC|GO13016_LC
247837468, 67.375334, 24.665293, 18.555, GO13117_LC|GO13009_LC
247842020, 67.715473, 24.696531, 18.248, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13002_LC|GO13082_LC
247843485, 67.714122, 24.706208, 12.951, GO13117_LC|GO13123_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC
247864498, 70.269635, 24.851711, 11.882, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13119_LC
247865067, 67.780247, 24.855646, 12.941, GO13123_LC|GO13009_LC|GO13082_LC
247885481, 75.666054, 24.992727, 15.374, GO13117_LC|GO13009_LC|GO13016_LC
247890584, 75.254893, 25.028153, 13.622, GO13123_LC|GO13009_LC
247901971, 67.943526, 25.106571, 16.269, GO13117_LC|GO13009_LC|GO13016_LC
247910101, 75.252173, 25.163275, 12.117, GO13123_LC|GO13009_LC
247915927, 71.113051, 25.204557, 16.803, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13118_LC
247923794, 70.657064, 25.260359, 12.625, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13058_LC|GO13118_LC
247932205, 70.165802, 25.318367, 13.294, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13002_LC|GO13118_LC
247935061, 70.762818, 25.338542, 13.934, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC|GO13118_LC
247935696, 70.587572, 25.342884, 15.616, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC|GO13118_LC
247940031, 71.857024, 25.37307, 13.555, GO13009_LC
247941378, 70.52289, 25.382462, 11.487, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13119_LC|GO13118_LC
247941613, 70.530544, 25.384231, 11.28, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC
247941930, 70.532411, 25.386592, 14.53, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC|GO13118_LC
247950452, 68.428815, 25.446394, 16.03, GO13009_LC|GO13011_LC
247953586, 68.013725, 25.468836, 16.223, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13082_LC
247956027, 68.39374, 25.487123, 12.31, GO13009_LC
247961799, 71.103833, 25.528523, 9.318, GO13049_LC|GO13071_LC|GO13009_LC|GO13122_LC|GO13052_LC
247961922, 74.212317, 25.529457, 12.395, GO13009_LC
247968420, 70.451043, 25.575138, 15.063, GO13117_LC|GO13009_LC|GO13011_LC|GO13042_LC|GO13118_LC
247986526, 66.761642, 25.706221, 10.943, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13039_LC|GO13082_LC|GO13058_LC|GO13119_LC|GO13118_LC|GO13117_SC
247989075, 67.993577, 25.724997, 13.004, GO13117_LC|GO13123_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13082_LC
247989931, 70.352685, 25.731396, 18.265, GO13117_LC|GO13009_LC|GO13011_LC
247991214, 69.7665, 25.740671, 18.092, GO13117_LC|GO13009_LC|GO13011_LC|GO13042_LC
247992574, 69.837176, 25.750563, 11.882, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13119_LC
247992575, 69.982275, 25.750568, 12.344, GO13117_LC|GO13009_LC
248006676, 70.206289, 25.855259, 12.416, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13086_LC|GO13082_LC
248009353, 68.178394, 25.875366, 11.645, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC|GO13005_LC|GO13118_LC|GO13119_SC
248015397, 70.294936, 25.919903, 18.758, GO13117_LC|GO13009_LC|GO13011_LC|GO13042_LC
248017479, 70.284426, 25.93541, 18.189, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC
248018164, 70.411763, 25.940765, 16.397, GO13117_LC|GO13009_LC|GO13001_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13119_LC
248018652, 67.73828, 25.9443, 15.903, GO13029_LC|GO13022_LC|GO13009_LC|GO13011_LC|GO13042_LC|GO13042_SC
248021602, 70.267713, 25.965429, 13.491, GO13117_LC|GO13123_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13082_LC
248023915, 69.503499, 25.982563, 13.066, GO13117_LC|GO13009_LC|GO13011_LC
248029373, 67.684347, 26.023515, 12.094, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC
248029954, 69.947849, 26.027994, 18.808, GO13117_LC|GO13009_LC|GO13011_LC|GO13042_LC|GO13002_LC|GO13086_LC
248030407, 69.937014, 26.03133, 15.896, GO13117_LC|GO13009_LC|GO13011_LC|GO13016_LC|GO13002_LC|GO13086_LC|GO13082_LC
248035134, 73.462853, 26.067578, 13.822, GO13009_LC
248038058, 70.033342, 26.090384, 13.788, GO13117_LC|GO13009_LC|GO13002_LC|GO13086_LC|GO13119_LC
248040905, 67.464827, 26.112456, 13.1, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13058_LC|GO13119_LC
248044306, 67.530184, 26.139109, 16.415, GO13029_LC|GO13022_LC|GO13009_LC|GO13011_LC|GO13042_LC|GO13042_SC
248046139, 69.588917, 26.153816, 16.063, GO13117_LC|GO13009_LC|GO13016_LC|GO13082_LC|GO13119_LC
248047443, 68.4035, 26.163698, 13.92, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13058_LC|GO13119_LC
248049115, 69.64702, 26.176891, 13.27, GO13117_LC|GO13123_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13082_LC|GO13119_LC
248049475, 69.619107, 26.179889, 12.892, GO13117_LC|GO13071_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC|GO13058_LC
248051303, 69.56192, 26.194427, 16.61, GO13117_LC|GO13009_LC|GO13011_LC|GO13042_LC
248053986, 68.468574, 26.215237, 17.287, GO13009_LC|GO13011_LC
248055184, 68.478154, 26.224363, 13.493, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13121_LC|GO13086_LC|GO13082_LC|GO13119_LC
248057096, 68.30983, 26.239862, 16.028, GO13117_LC|GO13009_LC
248058010, 69.56915, 26.247238, 14.303, GO13009_LC
248058354, 68.436051, 26.250147, 17.316, GO13117_LC|GO13009_LC|GO13011_LC
248060724, 68.282542, 26.268509, 18.111, GO13117_LC|GO13009_LC|GO13011_LC
248062377, 69.268586, 26.281575, 13.532, GO13009_LC
248062465, 70.676776, 26.282258, 12.773, GO13123_LC|GO13009_LC|GO13048_LC
248077938, 68.192005, 26.405351, 13.267, GO13009_LC
248093972, 71.17297, 26.532549, 10.734, GO13009_LC|GO13098_LC
248127434, 71.356142, 26.818396, 13.183, GO13009_LC
248131102, 69.340642, 26.850516, 14.432, GO13009_LC
248135899, 71.008476, 26.893693, 11.485, GO13123_LC|GO13009_LC
248137161, 69.449281, 26.905077, 13.064, GO13009_LC
248145565, 70.479812, 26.980395, 9.585, GO13117_LC|GO13071_LC|GO13009_LC|GO13122_LC|GO13016_LC|GO13002_LC|GO13024_LC|GO13082_LC|GO13903_LC
248153026, 72.477926, 27.047318, 11.305, GO13123_LC|GO13071_LC|GO13009_LC|GO13122_LC
248180268, 71.226891, 27.295896, 9.354, GO13117_LC|GO13009_LC|GO13016_LC|GO13002_LC|GO13082_LC
248181214, 72.247753, 27.304586, 11.392, GO13009_LC
248222683, 72.417476, 27.699583, 13.03, GO13009_LC
248238067, 72.999619, 27.851803, 11.111, GO13123_LC|GO13009_LC
248248731, 72.593881, 27.964384, 11.904, GO13009_LC
