EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
219217598, 289.2607117, -17.2659626, 12.299, GO7086_LC|GO7035_LC|GO7030_LC|GO7028_LC
219221064, 288.9639282, -17.2584057, 12.893, GO7035_LC
219223026, 288.7163696, -17.2539959, 13.836, GO7035_LC
219224668, 288.8676453, -17.2502003, 12.95, GO7035_LC
219225128, 289.0941467, -17.2491245, 14.097, GO7035_LC
219225331, 288.7110901, -17.2486076, 14.364, GO7035_LC
219225699, 288.7767639, -17.2477837, 11.532, GO7035_LC|GO7030_LC
219227450, 288.6994324, -17.2437153, 13.91, GO7035_LC
219227739, 288.5534058, -17.2430706, 14.087, GO7035_LC
219227801, 289.1264648, -17.2429276, 13.78, GO7035_LC
219229880, 288.7782898, -17.2382221, 10.982, GO7035_LC|GO7087_LC|GO7030_LC
219233227, 289.0053406, -17.2307796, 13.578, GO7035_LC|GO7084_LC
219234319, 289.0877991, -17.2282391, 13.692, GO7035_LC|GO7084_LC
219234527, 288.6633301, -17.2277985, 17.575, GO7035_LC
219236129, 289.9281006, -17.2240982, 13.782, GO7035_LC|GO7056_LC
219236197, 289.1742554, -17.2239513, 12.878, GO7035_LC
219236972, 288.8118286, -17.2222862, 12.703, GO7035_LC|GO7030_LC
219238088, 288.8610229, -17.2198277, 13.76, GO7035_LC
219238231, 289.1530457, -17.2195473, 12.067, GO7086_LC|GO7035_LC|GO7030_LC|GO7016_LC|GO7056_LC
219239645, 289.092041, -17.2162361, 13.85, GO7035_LC|GO7084_LC
219239754, 289.6561279, -17.2159863, 8.189, GO7035_LC|GO7016_LC|GO7056_LC
219240689, 289.0825195, -17.2138844, 14.121, GO7035_LC
219241870, 288.4193726, -17.2111855, 14.201, GO7035_LC
219243509, 288.4647217, -17.2075062, 13.583, GO7035_LC
219244917, 288.5228577, -17.2042313, 13.219, GO7035_LC
219245212, 289.2057495, -17.2035828, 13.805, GO7035_LC
219245234, 288.598938, -17.2035313, 13.249, GO7035_LC
219245679, 288.5466614, -17.2025776, 17.196, GO7035_LC
219245901, 288.9877625, -17.2020779, 13.763, GO7035_LC|GO7084_LC
219246028, 288.9961853, -17.2017937, 14.184, GO7035_LC
219246236, 289.1426697, -17.2013283, 17.529, GO7035_LC
219246745, 289.7595825, -17.2001743, 15.43, GO7035_LC
219247208, 289.5245667, -17.199131, 16.567, GO7035_LC
219249448, 289.2882996, -17.1940536, 13.722, GO7035_LC
219249639, 288.4645996, -17.1935959, 17.53, GO7035_LC
219251359, 289.2645874, -17.1896591, 17.077, GO7035_LC
219252105, 289.063385, -17.1879673, 17.357, GO7035_LC
219252503, 289.1932983, -17.1870499, 17.298, GO7035_LC
219255694, 289.4181213, -17.1799431, 18.034, GO7035_LC
219255925, 288.6990051, -17.1794281, 11.918, GO7035_LC|GO7030_LC|GO7087_LC|GO7028_LC
219256928, 289.1032715, -17.177103, 12.49, GO7035_LC|GO7030_LC|GO7016_LC|GO7056_LC
219259678, 289.6095276, -17.1707859, 14.777, GO7035_LC
219259977, 288.4618225, -17.1700592, 12.652, GO7035_LC|GO7030_LC
219260185, 288.5324097, -17.1695614, 14.729, GO7035_LC
219260450, 288.5058594, -17.1689491, 13.276, GO7035_LC
219260763, 288.6434631, -17.1682377, 13.193, GO7035_LC
219261382, 288.6021118, -17.166832, 12.497, GO7035_LC
