EPIC,RA,Dec,Kp,InvestigationIDs
200263288, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263289, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263290, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263291, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263292, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263293, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263294, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263295, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263296, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263297, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263298, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263299, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263300, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263301, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263302, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263303, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263304, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263305, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263306, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263307, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263308, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263309, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263310, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263311, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263312, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
200263313, , , , GO20012_LC|GO20019_LC|Echeclus-LC-SSO_TILE
