Mars ghost image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI ghost RA  350.36440 DEC   -6.86951 Mag  -0.120 m  18 o   2 r  375.6 c  505.8
Location of Mars ghost in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars ghost will cast straylight even if ghost is not on silicon.  Magnitude is for direct image 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 2850|12-Feb-2017 02:05:35 Z|57796.08721| 344.47963|  -9.57628|  0.090| -1|  3|  18.5|  10.5
 2851|12-Feb-2017 02:35:00 Z|57796.10764| 344.46808|  -9.58140|  0.090| -1|  3|  18.5|  10.5
 2852|12-Feb-2017 03:04:26 Z|57796.12808| 344.45653|  -9.58652|  0.090| -1|  3|  18.5|  10.5
 2853|12-Feb-2017 03:33:51 Z|57796.14851| 344.44497|  -9.59164|  0.091| -1|  3|  18.5|  10.5
 2854|12-Feb-2017 04:03:17 Z|57796.16894| 344.43341|  -9.59676|  0.092| -1|  3|  18.5|  10.5
 2855|12-Feb-2017 04:32:42 Z|57796.18938| 344.42185|  -9.60188|  0.093| -1|  3|  18.5|  10.5
 2856|12-Feb-2017 05:02:08 Z|57796.20981| 344.41030|  -9.60700|  0.094| -1|  3|  18.5|  10.5
 2857|12-Feb-2017 05:31:33 Z|57796.23025| 344.39874|  -9.61212|  0.094| -1|  3|  18.5|  10.5
 2858|12-Feb-2017 06:00:59 Z|57796.25068| 344.38718|  -9.61724|  0.095| -1|  3|  18.5|  10.5
 2859|12-Feb-2017 06:30:24 Z|57796.27111| 344.37562|  -9.62236|  0.096| -1|  3|  18.5|  10.5
 2860|12-Feb-2017 06:59:50 Z|57796.29155| 344.36406|  -9.62747|  0.097| -1|  3|  18.5|  10.5
 2861|12-Feb-2017 07:29:15 Z|57796.31198| 344.35250|  -9.63259|  0.098| -1|  3|  18.5|  10.5
 2862|12-Feb-2017 07:58:41 Z|57796.33241| 344.34093|  -9.63771|  0.098| -1|  3|  18.5|  10.5
 2863|12-Feb-2017 08:28:06 Z|57796.35285| 344.32937|  -9.64282|  0.099| -1|  3|  18.5|  10.5
 2864|12-Feb-2017 08:57:31 Z|57796.37328| 344.31781|  -9.64794|  0.100| -1|  3|  18.5|  10.5
 2865|12-Feb-2017 09:26:57 Z|57796.39371| 344.30624|  -9.65306|  0.100| -1|  3|  18.5|  10.5
 2866|12-Feb-2017 09:56:22 Z|57796.41415| 344.29467|  -9.65817|  0.100| -1|  3|  18.5|  10.5
 2867|12-Feb-2017 10:25:48 Z|57796.43458| 344.28310|  -9.66329|  0.100| -1|  3|  18.5|  10.5
 2868|12-Feb-2017 10:55:13 Z|57796.45502| 344.27153|  -9.66841|  0.100| -1|  3|  18.5|  10.5
 2869|12-Feb-2017 11:24:39 Z|57796.47545| 344.25996|  -9.67352|  0.100| -1|  3|  18.5|  10.5
 2870|12-Feb-2017 11:54:04 Z|57796.49588| 344.24839|  -9.67864|  0.100| -1|  3|  18.5|  10.5
 2871|12-Feb-2017 12:23:30 Z|57796.51632| 344.23682|  -9.68376|  0.100| -1|  3|  18.5|  10.5
 2872|12-Feb-2017 12:52:55 Z|57796.53675| 344.22524|  -9.68887|  0.100| -1|  3|  18.5|  10.5
 2873|12-Feb-2017 13:22:21 Z|57796.55718| 344.21367|  -9.69398|  0.100| -1|  3|  18.5|  10.5
 2874|12-Feb-2017 13:51:46 Z|57796.57762| 344.20210|  -9.69910|  0.100| -1|  3|  18.5|  10.5
 2875|12-Feb-2017 14:21:12 Z|57796.59805| 344.19052|  -9.70421|  0.100| -1|  3|  18.5|  10.5
 2876|12-Feb-2017 14:50:37 Z|57796.61848| 344.17895|  -9.70933|  0.100| -1|  3|  18.5|  10.5
 2877|12-Feb-2017 15:20:02 Z|57796.63892| 344.16737|  -9.71444|  0.101| -1|  3|  18.5|  10.5
 2878|12-Feb-2017 15:49:28 Z|57796.65935| 344.15579|  -9.71955|  0.101| -1|  3|  18.5|  10.5
 2879|12-Feb-2017 16:18:53 Z|57796.67979| 344.14420|  -9.72466|  0.102| -1|  3|  18.5|  10.5
 2880|12-Feb-2017 16:48:19 Z|57796.70022| 344.13262|  -9.72977|  0.103| -1|  3|  18.5|  10.5
 2881|12-Feb-2017 17:17:44 Z|57796.72065| 344.12104|  -9.73489|  0.104| -1|  3|  18.5|  10.5
 2882|12-Feb-2017 17:47:10 Z|57796.74109| 344.10945|  -9.74000|  0.105| -1|  3|  18.5|  10.5
 2883|12-Feb-2017 18:16:35 Z|57796.76152| 344.09787|  -9.74511|  0.106| -1|  3|  18.5|  10.5
 2884|12-Feb-2017 18:46:01 Z|57796.78195| 344.08628|  -9.75022|  0.106| -1|  3|  18.5|  10.5
 2885|12-Feb-2017 19:15:26 Z|57796.80239| 344.07470|  -9.75533|  0.107| -1|  3|  18.5|  10.5
 2886|12-Feb-2017 19:44:52 Z|57796.82282| 344.06311|  -9.76043|  0.108| -1|  3|  18.5|  10.5
 2887|12-Feb-2017 20:14:17 Z|57796.84325| 344.05152|  -9.76554|  0.109| -1|  3|  18.5|  10.5
 2888|12-Feb-2017 20:43:43 Z|57796.86369| 344.03994|  -9.77065|  0.110| -1|  3|  18.5|  10.5
 2889|12-Feb-2017 21:13:08 Z|57796.88412| 344.02835|  -9.77576|  0.110| -1|  3|  18.5|  10.5
 2890|12-Feb-2017 21:42:34 Z|57796.90455| 344.01675|  -9.78087|  0.110| -1|  3|  18.5|  10.5
 2891|12-Feb-2017 22:11:59 Z|57796.92499| 344.00515|  -9.78598|  0.110| -1|  3|  18.5|  10.5
 2892|12-Feb-2017 22:41:24 Z|57796.94542| 343.99356|  -9.79109|  0.110| -1|  3|  18.5|  10.5
 2893|12-Feb-2017 23:10:50 Z|57796.96586| 343.98196|  -9.79619|  0.110| -1|  3|  18.5|  10.5
 2894|12-Feb-2017 23:40:15 Z|57796.98629| 343.97036|  -9.80130|  0.110| -1|  3|  18.5|  10.5
 2895|13-Feb-2017 00:09:41 Z|57797.00672| 343.95877|  -9.80641|  0.110| -1|  3|  18.5|  10.5
 2896|13-Feb-2017 00:39:06 Z|57797.02716| 343.94717|  -9.81151|  0.110| -1|  3|  18.5|  10.5
 2897|13-Feb-2017 01:08:32 Z|57797.04759| 343.93557|  -9.81662|  0.110| -1|  3|  18.5|  10.5
 2898|13-Feb-2017 01:37:57 Z|57797.06802| 343.92397|  -9.82173|  0.110| -1|  3|  18.5|  10.5
 2899|13-Feb-2017 02:07:23 Z|57797.08846| 343.91237|  -9.82683|  0.110| -1|  3|  18.5|  10.5
 2900|13-Feb-2017 02:36:48 Z|57797.10889| 343.90077|  -9.83194|  0.110| -1|  3|  18.5|  10.5
 2901|13-Feb-2017 03:06:14 Z|57797.12932| 343.88917|  -9.83704|  0.110| -1|  3|  18.5|  10.5
 2902|13-Feb-2017 03:35:39 Z|57797.14976| 343.87757|  -9.84214|  0.111| -1|  3|  18.5|  10.5
 2903|13-Feb-2017 04:05:05 Z|57797.17019| 343.86596|  -9.84725|  0.112| -1|  3|  18.5|  10.5
 2904|13-Feb-2017 04:34:30 Z|57797.19063| 343.85435|  -9.85235|  0.113| -1|  3|  18.5|  10.5
 2905|13-Feb-2017 05:03:55 Z|57797.21106| 343.84274|  -9.85746|  0.114| -1|  3|  18.5|  10.5
 2906|13-Feb-2017 05:33:21 Z|57797.23149| 343.83113|  -9.86256|  0.114| -1|  3|  18.5|  10.5
 2907|13-Feb-2017 06:02:46 Z|57797.25193| 343.81953|  -9.86766|  0.115| -1|  3|  18.5|  10.5
 2908|13-Feb-2017 06:32:12 Z|57797.27236| 343.80792|  -9.87276|  0.116| -1|  3|  18.5|  10.5
 2909|13-Feb-2017 07:01:37 Z|57797.29279| 343.79631|  -9.87787|  0.117| -1|  3|  18.5|  10.5
 2910|13-Feb-2017 07:31:03 Z|57797.31323| 343.78470|  -9.88297|  0.118| -1|  3|  18.5|  10.5
 2911|13-Feb-2017 08:00:28 Z|57797.33366| 343.77309|  -9.88807|  0.118| -1|  3|  18.5|  10.5
 2912|13-Feb-2017 08:29:54 Z|57797.35409| 343.76148|  -9.89317|  0.119| -1|  3|  18.5|  10.5
 2913|13-Feb-2017 08:59:19 Z|57797.37453| 343.74987|  -9.89827|  0.120| -1|  3|  18.5|  10.5
 2914|13-Feb-2017 09:28:45 Z|57797.39496| 343.73825|  -9.90337|  0.120| -1|  3|  18.5|  10.5
 2915|13-Feb-2017 09:58:10 Z|57797.41539| 343.72663|  -9.90847|  0.120| -1|  3|  18.5|  10.5
 2916|13-Feb-2017 10:27:36 Z|57797.43583| 343.71501|  -9.91357|  0.120| -1|  3|  18.5|  10.5
 2917|13-Feb-2017 10:57:01 Z|57797.45626| 343.70339|  -9.91867|  0.120| -1|  3|  18.5|  10.5
 2918|13-Feb-2017 11:26:27 Z|57797.47670| 343.69177|  -9.92377|  0.120| -1|  3|  18.5|  10.5
 2919|13-Feb-2017 11:55:52 Z|57797.49713| 343.68014|  -9.92887|  0.120| -1|  3|  18.5|  10.5
 2920|13-Feb-2017 12:25:17 Z|57797.51756| 343.66852|  -9.93397|  0.120| -1|  3|  18.5|  10.5
 2921|13-Feb-2017 12:54:43 Z|57797.53800| 343.65690|  -9.93907|  0.120| -1|  3|  18.5|  10.5
 2922|13-Feb-2017 13:24:08 Z|57797.55843| 343.64528|  -9.94417|  0.120| -1|  3|  18.5|  10.5
 2923|13-Feb-2017 13:53:34 Z|57797.57886| 343.63366|  -9.94926|  0.120| -1|  3|  18.5|  10.5
 2924|13-Feb-2017 14:22:59 Z|57797.59930| 343.62203|  -9.95436|  0.120| -1|  3|  18.5|  10.5
 2925|13-Feb-2017 14:52:25 Z|57797.61973| 343.61041|  -9.95946|  0.120| -1|  3|  18.5|  10.5
 2926|13-Feb-2017 15:21:50 Z|57797.64016| 343.59878|  -9.96455|  0.121| -1|  3|  18.5|  10.5
 2927|13-Feb-2017 15:51:16 Z|57797.66060| 343.58715|  -9.96965|  0.122| -1|  3|  18.5|  10.5
 2928|13-Feb-2017 16:20:41 Z|57797.68103| 343.57551|  -9.97474|  0.122| -1|  3|  18.5|  10.5
 2929|13-Feb-2017 16:50:07 Z|57797.70147| 343.56388|  -9.97984|  0.123| -1|  3|  18.5|  10.5
 2930|13-Feb-2017 17:19:32 Z|57797.72190| 343.55225|  -9.98493|  0.124| -1|  3|  18.5|  10.5
 2931|13-Feb-2017 17:48:58 Z|57797.74233| 343.54061|  -9.99003|  0.125| -1|  3|  18.5|  10.5
 2932|13-Feb-2017 18:18:23 Z|57797.76277| 343.52898|  -9.99512|  0.126| -1|  3|  18.5|  10.5
 2933|13-Feb-2017 18:47:48 Z|57797.78320| 343.51734| -10.00021|  0.126| -1|  3|  18.5|  10.5
 2934|13-Feb-2017 19:17:14 Z|57797.80363| 343.50571| -10.00531|  0.127| -1|  3|  18.5|  10.5
 2935|13-Feb-2017 19:46:39 Z|57797.82407| 343.49407| -10.01040|  0.128| -1|  3|  18.5|  10.5
 2936|13-Feb-2017 20:16:05 Z|57797.84450| 343.48244| -10.01549|  0.129| -1|  3|  18.5|  10.5
 2937|13-Feb-2017 20:45:30 Z|57797.86493| 343.47080| -10.02058|  0.130| -1|  3|  18.5|  10.5
 2938|13-Feb-2017 21:14:56 Z|57797.88537| 343.45916| -10.02568|  0.130| -1|  3|  18.5|  10.5
 2939|13-Feb-2017 21:44:21 Z|57797.90580| 343.44752| -10.03077|  0.130| -1|  3|  18.5|  10.5
 2940|13-Feb-2017 22:13:47 Z|57797.92623| 343.43587| -10.03586|  0.130| -1|  3|  18.5|  10.5
 2941|13-Feb-2017 22:43:12 Z|57797.94667| 343.42423| -10.04095|  0.130| -1|  3|  18.5|  10.5
 2942|13-Feb-2017 23:12:38 Z|57797.96710| 343.41258| -10.04604|  0.130| -1|  3|  18.5|  10.5
 2943|13-Feb-2017 23:42:03 Z|57797.98754| 343.40094| -10.05113|  0.130| -1|  3|  18.5|  10.5
 2944|14-Feb-2017 00:11:29 Z|57798.00797| 343.38929| -10.05622|  0.130| -1|  3|  18.5|  10.5
 2945|14-Feb-2017 00:40:54 Z|57798.02840| 343.37765| -10.06131|  0.130| -1|  3|  18.5|  10.5
 2946|14-Feb-2017 01:10:19 Z|57798.04884| 343.36600| -10.06640|  0.130| -1|  3|  18.5|  10.5
 2947|14-Feb-2017 01:39:45 Z|57798.06927| 343.35435| -10.07149|  0.130| -1|  3|  18.5|  10.5
 2948|14-Feb-2017 02:09:10 Z|57798.08970| 343.34271| -10.07658|  0.130| -1|  3|  18.5|  10.5
 2949|14-Feb-2017 02:38:36 Z|57798.11014| 343.33106| -10.08167|  0.130| -1|  3|  18.5|  10.5
