Mars direct image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI RA  352.94611 DEC   -3.33258 Mag  -0.120 m   8 o   2 r  378.7 c  501.4
Location of Mars in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars will cast straylight even if image is not on silicon 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 1606|17-Jan-2017 16:01:39 Z|57770.66782| 345.29783|  -7.06433| -0.440| 24|  3| 574.0| 443.3
 1607|17-Jan-2017 16:31:05 Z|57770.68825| 345.30806|  -7.05930| -0.440| 24|  3| 584.1| 441.6
 1608|17-Jan-2017 17:00:30 Z|57770.70869| 345.31829|  -7.05427| -0.440| 24|  3| 594.2| 440.0
 1609|17-Jan-2017 17:29:56 Z|57770.72912| 345.32853|  -7.04923| -0.440| 24|  3| 604.3| 438.4
 1610|17-Jan-2017 17:59:21 Z|57770.74955| 345.33876|  -7.04420| -0.440| 24|  3| 614.5| 436.8
 1611|17-Jan-2017 18:28:47 Z|57770.76999| 345.34899|  -7.03917| -0.440| 24|  3| 624.6| 435.1
 1612|17-Jan-2017 18:58:12 Z|57770.79042| 345.35923|  -7.03414| -0.440| 24|  3| 634.7| 433.5
 1613|17-Jan-2017 19:27:38 Z|57770.81085| 345.36946|  -7.02910| -0.440| 24|  3| 644.8| 431.9
 1614|17-Jan-2017 19:57:03 Z|57770.83129| 345.37969|  -7.02407| -0.440| 24|  3| 655.0| 430.3
 1615|17-Jan-2017 20:26:29 Z|57770.85172| 345.38993|  -7.01904| -0.440| 24|  3| 665.1| 428.6
 1616|17-Jan-2017 20:55:54 Z|57770.87215| 345.40016|  -7.01401| -0.440| 24|  3| 675.2| 427.0
 1617|17-Jan-2017 21:25:20 Z|57770.89259| 345.41041|  -7.00897| -0.439| 24|  3| 685.4| 425.4
 1618|17-Jan-2017 21:54:45 Z|57770.91302| 345.42065|  -7.00393| -0.438| 24|  3| 695.5| 423.7
 1619|17-Jan-2017 22:24:11 Z|57770.93345| 345.43090|  -6.99890| -0.438| 24|  3| 705.7| 422.1
 1620|17-Jan-2017 22:53:36 Z|57770.95389| 345.44115|  -6.99386| -0.437| 24|  3| 715.8| 420.5
 1621|17-Jan-2017 23:23:01 Z|57770.97432| 345.45139|  -6.98882| -0.436| 24|  3| 725.9| 418.8
 1622|17-Jan-2017 23:52:27 Z|57770.99476| 345.46164|  -6.98378| -0.435| 24|  3| 736.1| 417.2
 1623|18-Jan-2017 00:21:52 Z|57771.01519| 345.47189|  -6.97875| -0.434| 24|  3| 746.2| 415.6
 1624|18-Jan-2017 00:51:18 Z|57771.03562| 345.48213|  -6.97371| -0.433| 24|  3| 756.4| 413.9
 1625|18-Jan-2017 01:20:43 Z|57771.05606| 345.49238|  -6.96867| -0.433| 24|  3| 766.5| 412.3
 1626|18-Jan-2017 01:50:09 Z|57771.07649| 345.50263|  -6.96363| -0.432| 24|  3| 776.6| 410.7
 1627|18-Jan-2017 02:19:34 Z|57771.09692| 345.51288|  -6.95860| -0.431| 24|  3| 786.8| 409.0
 1628|18-Jan-2017 02:49:00 Z|57771.11736| 345.52312|  -6.95356| -0.430| 24|  3| 796.9| 407.4
 1629|18-Jan-2017 03:18:25 Z|57771.13779| 345.53338|  -6.94852| -0.430| 24|  3| 807.1| 405.8
 1630|18-Jan-2017 03:47:51 Z|57771.15822| 345.54364|  -6.94347| -0.430| 24|  3| 817.2| 404.1
 1631|18-Jan-2017 04:17:16 Z|57771.17866| 345.55390|  -6.93843| -0.430| 24|  3| 827.4| 402.5
 1632|18-Jan-2017 04:46:42 Z|57771.19909| 345.56416|  -6.93339| -0.430| 24|  3| 837.5| 400.9
 1633|18-Jan-2017 05:16:07 Z|57771.21953| 345.57442|  -6.92834| -0.430| 24|  3| 847.7| 399.2
 1634|18-Jan-2017 05:45:32 Z|57771.23996| 345.58469|  -6.92330| -0.430| 24|  3| 857.8| 397.6
 1635|18-Jan-2017 06:14:58 Z|57771.26039| 345.59495|  -6.91825| -0.430| 24|  3| 868.0| 395.9
 1636|18-Jan-2017 06:44:23 Z|57771.28083| 345.60521|  -6.91321| -0.430| 24|  3| 878.1| 394.3
 1637|18-Jan-2017 07:13:49 Z|57771.30126| 345.61547|  -6.90817| -0.430| 24|  3| 888.3| 392.7
 1638|18-Jan-2017 07:43:14 Z|57771.32169| 345.62573|  -6.90312| -0.430| 24|  3| 898.5| 391.0
 1639|18-Jan-2017 08:12:40 Z|57771.34213| 345.63599|  -6.89808| -0.430| 24|  3| 908.6| 389.4
 1640|18-Jan-2017 08:42:05 Z|57771.36256| 345.64625|  -6.89303| -0.430| 24|  3| 918.8| 387.7
 1641|18-Jan-2017 09:11:31 Z|57771.38299| 345.65652|  -6.88799| -0.430| 24|  3| 928.9| 386.1
 1642|18-Jan-2017 09:40:56 Z|57771.40343| 345.66679|  -6.88294| -0.429| 24|  3| 939.1| 384.4
 1643|18-Jan-2017 10:10:22 Z|57771.42386| 345.67707|  -6.87789| -0.428| 24|  3| 949.3| 382.8
 1644|18-Jan-2017 10:39:47 Z|57771.44430| 345.68734|  -6.87285| -0.427| 24|  3| 959.4| 381.2
 1645|18-Jan-2017 11:09:13 Z|57771.46473| 345.69762|  -6.86780| -0.426| 24|  3| 969.6| 379.5
 1646|18-Jan-2017 11:38:38 Z|57771.48516| 345.70789|  -6.86275| -0.425| 24|  3| 979.8| 377.9
 1647|18-Jan-2017 12:08:03 Z|57771.50560| 345.71817|  -6.85770| -0.425| 24|  3| 989.9| 376.2
 1648|18-Jan-2017 12:37:29 Z|57771.52603| 345.72844|  -6.85265| -0.424| 24|  3|1000.1| 374.6
 1649|18-Jan-2017 13:06:54 Z|57771.54646| 345.73872|  -6.84761| -0.423| 24|  3|1010.3| 372.9
 1650|18-Jan-2017 13:36:20 Z|57771.56690| 345.74899|  -6.84256| -0.422| 24|  3|1020.4| 371.3
 1651|18-Jan-2017 14:05:45 Z|57771.58733| 345.75927|  -6.83751| -0.421| 24|  3|1030.6| 369.6
 1652|18-Jan-2017 14:35:11 Z|57771.60776| 345.76954|  -6.83246| -0.421| 24|  3|1040.8| 368.0
 1653|18-Jan-2017 15:04:36 Z|57771.62820| 345.77982|  -6.82741| -0.420| 24|  3|1050.9| 366.3
 1654|18-Jan-2017 15:34:02 Z|57771.64863| 345.79011|  -6.82236| -0.419| 24|  3|1061.1| 364.7
 1655|18-Jan-2017 16:03:27 Z|57771.66906| 345.80040|  -6.81730| -0.418| 24|  3|1071.3| 363.0
 1656|18-Jan-2017 16:32:53 Z|57771.68950| 345.81069|  -6.81225| -0.417| 24|  2|1082.7| 361.6
 1657|18-Jan-2017 17:02:18 Z|57771.70993| 345.82097|  -6.80720| -0.416| 24|  2|1072.5| 359.9
 1658|18-Jan-2017 17:31:44 Z|57771.73037| 345.83126|  -6.80214| -0.416| 24|  2|1062.3| 358.3
 1659|18-Jan-2017 18:01:09 Z|57771.75080| 345.84155|  -6.79709| -0.415| 24|  2|1052.1| 356.6
 1660|18-Jan-2017 18:30:34 Z|57771.77123| 345.85184|  -6.79204| -0.414| 24|  2|1041.9| 354.9
 1661|18-Jan-2017 19:00:00 Z|57771.79167| 345.86212|  -6.78698| -0.413| 24|  2|1031.8| 353.3
 1662|18-Jan-2017 19:29:25 Z|57771.81210| 345.87241|  -6.78193| -0.412| 24|  2|1021.6| 351.6
 1663|18-Jan-2017 19:58:51 Z|57771.83253| 345.88270|  -6.77688| -0.412| 24|  2|1011.4| 350.0
 1664|18-Jan-2017 20:28:16 Z|57771.85297| 345.89299|  -6.77182| -0.411| 24|  2|1001.2| 348.3
 1665|18-Jan-2017 20:57:42 Z|57771.87340| 345.90328|  -6.76677| -0.410| 24|  2| 991.0| 346.7
 1666|18-Jan-2017 21:27:07 Z|57771.89383| 345.91358|  -6.76171| -0.410| 24|  2| 980.9| 345.0
 1667|18-Jan-2017 21:56:33 Z|57771.91427| 345.92388|  -6.75665| -0.410| 24|  2| 970.7| 343.3
 1668|18-Jan-2017 22:25:58 Z|57771.93470| 345.93418|  -6.75159| -0.410| 24|  2| 960.5| 341.7
 1669|18-Jan-2017 22:55:24 Z|57771.95514| 345.94448|  -6.74653| -0.410| 24|  2| 950.3| 340.0
 1670|18-Jan-2017 23:24:49 Z|57771.97557| 345.95478|  -6.74147| -0.410| 24|  2| 940.1| 338.3
 1671|18-Jan-2017 23:54:15 Z|57771.99600| 345.96508|  -6.73641| -0.410| 24|  2| 929.9| 336.7
 1672|19-Jan-2017 00:23:40 Z|57772.01644| 345.97538|  -6.73135| -0.410| 24|  2| 919.7| 335.0
 1673|19-Jan-2017 00:53:06 Z|57772.03687| 345.98569|  -6.72629| -0.410| 24|  2| 909.5| 333.3
 1674|19-Jan-2017 01:22:31 Z|57772.05730| 345.99599|  -6.72123| -0.410| 24|  2| 899.3| 331.7
 1675|19-Jan-2017 01:51:56 Z|57772.07774| 346.00629|  -6.71617| -0.410| 24|  2| 889.1| 330.0
 1676|19-Jan-2017 02:21:22 Z|57772.09817| 346.01659|  -6.71112| -0.410| 24|  2| 878.9| 328.4
 1677|19-Jan-2017 02:50:47 Z|57772.11860| 346.02689|  -6.70606| -0.410| 24|  2| 868.7| 326.7
 1678|19-Jan-2017 03:20:13 Z|57772.13904| 346.03720|  -6.70099| -0.409| 24|  2| 858.5| 325.0
 1679|19-Jan-2017 03:49:38 Z|57772.15947| 346.04752|  -6.69593| -0.408| 24|  2| 848.3| 323.3
 1680|19-Jan-2017 04:19:04 Z|57772.17990| 346.05783|  -6.69086| -0.408| 24|  2| 838.1| 321.7
 1681|19-Jan-2017 04:48:29 Z|57772.20034| 346.06815|  -6.68580| -0.407| 24|  2| 827.9| 320.0
 1682|19-Jan-2017 05:17:55 Z|57772.22077| 346.07846|  -6.68074| -0.406| 24|  2| 817.7| 318.3
 1683|19-Jan-2017 05:47:20 Z|57772.24121| 346.08878|  -6.67567| -0.405| 24|  2| 807.5| 316.7
 1684|19-Jan-2017 06:16:46 Z|57772.26164| 346.09909|  -6.67061| -0.404| 24|  2| 797.3| 315.0
 1685|19-Jan-2017 06:46:11 Z|57772.28207| 346.10941|  -6.66554| -0.404| 24|  2| 787.1| 313.3
 1686|19-Jan-2017 07:15:37 Z|57772.30251| 346.11972|  -6.66048| -0.403| 24|  2| 776.9| 311.6
 1687|19-Jan-2017 07:45:02 Z|57772.32294| 346.13004|  -6.65541| -0.402| 24|  2| 766.6| 310.0
 1688|19-Jan-2017 08:14:27 Z|57772.34337| 346.14035|  -6.65035| -0.401| 24|  2| 756.4| 308.3
 1689|19-Jan-2017 08:43:53 Z|57772.36381| 346.15067|  -6.64529| -0.400| 24|  2| 746.2| 306.6
 1690|19-Jan-2017 09:13:18 Z|57772.38424| 346.16099|  -6.64022| -0.400| 24|  2| 736.0| 305.0
 1691|19-Jan-2017 09:42:44 Z|57772.40467| 346.17132|  -6.63515| -0.400| 24|  2| 725.8| 303.3
 1692|19-Jan-2017 10:12:09 Z|57772.42511| 346.18164|  -6.63008| -0.400| 24|  2| 715.6| 301.6
 1693|19-Jan-2017 10:41:35 Z|57772.44554| 346.19197|  -6.62501| -0.400| 24|  2| 705.3| 299.9
 1694|19-Jan-2017 11:11:00 Z|57772.46598| 346.20230|  -6.61994| -0.400| 24|  2| 695.1| 298.2
 1695|19-Jan-2017 11:40:26 Z|57772.48641| 346.21263|  -6.61487| -0.400| 24|  2| 684.9| 296.6
 1696|19-Jan-2017 12:09:51 Z|57772.50684| 346.22296|  -6.60980| -0.400| 24|  2| 674.7| 294.9
 1697|19-Jan-2017 12:39:17 Z|57772.52728| 346.23328|  -6.60473| -0.400| 24|  2| 664.5| 293.2
 1698|19-Jan-2017 13:08:42 Z|57772.54771| 346.24361|  -6.59966| -0.400| 24|  2| 654.2| 291.5
 1699|19-Jan-2017 13:38:08 Z|57772.56814| 346.25394|  -6.59460| -0.400| 24|  2| 644.0| 289.8
 1700|19-Jan-2017 14:07:33 Z|57772.58858| 346.26427|  -6.58953| -0.400| 24|  2| 633.8| 288.2
 1701|19-Jan-2017 14:36:58 Z|57772.60901| 346.27460|  -6.58446| -0.400| 24|  2| 623.6| 286.5
 1702|19-Jan-2017 15:06:24 Z|57772.62944| 346.28493|  -6.57939| -0.400| 24|  2| 613.3| 284.8
 1703|19-Jan-2017 15:35:49 Z|57772.64988| 346.29527|  -6.57431| -0.399| 24|  2| 603.1| 283.1
 1704|19-Jan-2017 16:05:15 Z|57772.67031| 346.30561|  -6.56924| -0.398| 24|  2| 592.9| 281.4
 1705|19-Jan-2017 16:34:40 Z|57772.69074| 346.31595|  -6.56416| -0.397| 24|  2| 582.6| 279.7
 1706|19-Jan-2017 17:04:06 Z|57772.71118| 346.32630|  -6.55909| -0.396| 24|  2| 572.4| 278.1
 1707|19-Jan-2017 17:33:31 Z|57772.73161| 346.33664|  -6.55402| -0.396| 24|  2| 562.2| 276.4
 1708|19-Jan-2017 18:02:57 Z|57772.75205| 346.34698|  -6.54894| -0.395| 24|  2| 551.9| 274.7
 1709|19-Jan-2017 18:32:22 Z|57772.77248| 346.35732|  -6.54387| -0.394| 24|  2| 541.7| 273.0
 1710|19-Jan-2017 19:01:48 Z|57772.79291| 346.36766|  -6.53879| -0.393| 24|  2| 531.4| 271.3
 1711|19-Jan-2017 19:31:13 Z|57772.81335| 346.37801|  -6.53372| -0.392| 24|  2| 521.2| 269.6
 1712|19-Jan-2017 20:00:39 Z|57772.83378| 346.38835|  -6.52865| -0.392| 24|  2| 511.0| 267.9
 1713|19-Jan-2017 20:30:04 Z|57772.85421| 346.39869|  -6.52357| -0.391| 24|  2| 500.7| 266.3
 1714|19-Jan-2017 20:59:30 Z|57772.87465| 346.40903|  -6.51850| -0.390| 24|  2| 490.5| 264.6
 1715|19-Jan-2017 21:28:55 Z|57772.89508| 346.41939|  -6.51342| -0.390| 24|  2| 480.2| 262.9
 1716|19-Jan-2017 21:58:20 Z|57772.91551| 346.42974|  -6.50834| -0.390| 24|  2| 470.0| 261.2
 1717|19-Jan-2017 22:27:46 Z|57772.93595| 346.44010|  -6.50326| -0.390| 24|  2| 459.7| 259.5
 1718|19-Jan-2017 22:57:11 Z|57772.95638| 346.45045|  -6.49818| -0.390| 24|  2| 449.5| 257.8
 1719|19-Jan-2017 23:26:37 Z|57772.97682| 346.46080|  -6.49310| -0.390| 24|  2| 439.2| 256.1
 1720|19-Jan-2017 23:56:02 Z|57772.99725| 346.47116|  -6.48802| -0.390| 24|  2| 429.0| 254.4
 1721|20-Jan-2017 00:25:28 Z|57773.01768| 346.48151|  -6.48294| -0.390| 24|  2| 418.7| 252.7
 1722|20-Jan-2017 00:54:53 Z|57773.03812| 346.49187|  -6.47786| -0.390| 24|  2| 408.5| 251.0
 1723|20-Jan-2017 01:24:19 Z|57773.05855| 346.50222|  -6.47278| -0.390| 24|  2| 398.2| 249.3
 1724|20-Jan-2017 01:53:44 Z|57773.07898| 346.51257|  -6.46770| -0.390| 24|  2| 388.0| 247.6
 1725|20-Jan-2017 02:23:10 Z|57773.09942| 346.52293|  -6.46262| -0.390| 24|  2| 377.7| 245.9
 1726|20-Jan-2017 02:52:35 Z|57773.11985| 346.53328|  -6.45754| -0.390| 24|  2| 367.5| 244.3
 1727|20-Jan-2017 03:22:01 Z|57773.14028| 346.54365|  -6.45246| -0.389| 24|  2| 357.2| 242.6
 1728|20-Jan-2017 03:51:26 Z|57773.16072| 346.55402|  -6.44737| -0.388| 24|  2| 346.9| 240.9
 1729|20-Jan-2017 04:20:51 Z|57773.18115| 346.56438|  -6.44229| -0.388| 24|  2| 336.7| 239.2
 1730|20-Jan-2017 04:50:17 Z|57773.20158| 346.57475|  -6.43720| -0.387| 24|  2| 326.4| 237.5
 1731|20-Jan-2017 05:19:42 Z|57773.22202| 346.58512|  -6.43212| -0.386| 24|  2| 316.2| 235.8
 1732|20-Jan-2017 05:49:08 Z|57773.24245| 346.59548|  -6.42704| -0.385| 24|  2| 305.9| 234.1
 1733|20-Jan-2017 06:18:33 Z|57773.26289| 346.60585|  -6.42195| -0.384| 24|  2| 295.6| 232.4
 1734|20-Jan-2017 06:47:59 Z|57773.28332| 346.61622|  -6.41687| -0.384| 24|  2| 285.4| 230.7
 1735|20-Jan-2017 07:17:24 Z|57773.30375| 346.62659|  -6.41178| -0.383| 24|  2| 275.1| 229.0
 1736|20-Jan-2017 07:46:50 Z|57773.32419| 346.63695|  -6.40670| -0.382| 24|  2| 264.8| 227.3
 1737|20-Jan-2017 08:16:15 Z|57773.34462| 346.64732|  -6.40162| -0.381| 24|  2| 254.6| 225.6
 1738|20-Jan-2017 08:45:41 Z|57773.36505| 346.65769|  -6.39653| -0.380| 24|  2| 244.3| 223.8
 1739|20-Jan-2017 09:15:06 Z|57773.38549| 346.66806|  -6.39145| -0.379| 24|  2| 234.0| 222.1
 1740|20-Jan-2017 09:44:32 Z|57773.40592| 346.67844|  -6.38636| -0.379| 24|  2| 223.7| 220.4
 1741|20-Jan-2017 10:13:57 Z|57773.42635| 346.68882|  -6.38127| -0.378| 24|  2| 213.4| 218.7
 1742|20-Jan-2017 10:43:22 Z|57773.44679| 346.69920|  -6.37618| -0.377| 24|  2| 203.2| 217.0
 1743|20-Jan-2017 11:12:48 Z|57773.46722| 346.70958|  -6.37109| -0.376| 24|  2| 192.9| 215.3
 1744|20-Jan-2017 11:42:13 Z|57773.48766| 346.71996|  -6.36600| -0.375| 24|  2| 182.6| 213.6
 1745|20-Jan-2017 12:11:39 Z|57773.50809| 346.73034|  -6.36091| -0.375| 24|  2| 172.3| 211.9
 1746|20-Jan-2017 12:41:04 Z|57773.52852| 346.74073|  -6.35582| -0.374| 24|  2| 162.0| 210.2
 1747|20-Jan-2017 13:10:30 Z|57773.54896| 346.75111|  -6.35073| -0.373| 24|  2| 151.8| 208.5
 1748|20-Jan-2017 13:39:55 Z|57773.56939| 346.76149|  -6.34564| -0.372| 24|  2| 141.5| 206.8
 1749|20-Jan-2017 14:09:21 Z|57773.58982| 346.77187|  -6.34055| -0.371| 24|  2| 131.2| 205.1
 1750|20-Jan-2017 14:38:46 Z|57773.61026| 346.78225|  -6.33546| -0.370| 24|  2| 120.9| 203.4
 1751|20-Jan-2017 15:08:12 Z|57773.63069| 346.79263|  -6.33037| -0.370| 24|  2| 110.6| 201.7
 1752|20-Jan-2017 15:37:37 Z|57773.65112| 346.80303|  -6.32527| -0.370| 24|  2| 100.3| 199.9
 1753|20-Jan-2017 16:07:03 Z|57773.67156| 346.81342|  -6.32018| -0.370| 24|  2|  90.0| 198.2
 1754|20-Jan-2017 16:36:28 Z|57773.69199| 346.82381|  -6.31508| -0.370| 24|  2|  79.7| 196.5
 1755|20-Jan-2017 17:05:54 Z|57773.71242| 346.83421|  -6.30999| -0.370| 24|  2|  69.4| 194.8
 1756|20-Jan-2017 17:35:19 Z|57773.73286| 346.84460|  -6.30490| -0.370| 24|  2|  59.1| 193.1
 1757|20-Jan-2017 18:04:44 Z|57773.75329| 346.85499|  -6.29980| -0.370| 24|  2|  48.8| 191.4
 1758|20-Jan-2017 18:34:10 Z|57773.77373| 346.86539|  -6.29471| -0.370| 24|  2|  38.5| 189.7
 1759|20-Jan-2017 19:03:35 Z|57773.79416| 346.87578|  -6.28961| -0.370| 24|  2|  28.2| 187.9
 1760|20-Jan-2017 19:33:01 Z|57773.81459| 346.88617|  -6.28452| -0.370| 24|  2|  17.9| 186.2
 1761|20-Jan-2017 20:02:26 Z|57773.83503| 346.89657|  -6.27942| -0.370| 24|  2|   7.6| 184.5
 1762|20-Jan-2017 20:31:52 Z|57773.85546| 346.90696|  -6.27433| -0.370| 24|  2|  -2.7| 182.8
 1763|20-Jan-2017 21:01:17 Z|57773.87589| 346.91735|  -6.26923| -0.370| 24|  2| -13.0| 181.1
 1764|20-Jan-2017 21:30:43 Z|57773.89633| 346.92776|  -6.26413| -0.369| 24|  2| -23.3| 179.4
 1765|20-Jan-2017 22:00:08 Z|57773.91676| 346.93816|  -6.25903| -0.368| 24|  2| -33.6| 177.6
 1766|20-Jan-2017 22:29:34 Z|57773.93719| 346.94857|  -6.25393| -0.367| 24|  2| -43.9| 175.9
 1767|20-Jan-2017 22:58:59 Z|57773.95763| 346.95897|  -6.24884| -0.367| 24|  2| -54.2| 174.2
 1768|20-Jan-2017 23:28:25 Z|57773.97806| 346.96938|  -6.24374| -0.366| 24|  2| -64.5| 172.5
 1769|20-Jan-2017 23:57:50 Z|57773.99850| 346.97978|  -6.23864| -0.365| 24|  2| -74.8| 170.8
 1770|21-Jan-2017 00:27:15 Z|57774.01893| 346.99019|  -6.23354| -0.364| 24|  2| -85.2| 169.0
 1771|21-Jan-2017 00:56:41 Z|57774.03936| 347.00059|  -6.22844| -0.363| 24|  2| -95.5| 167.3
 1772|21-Jan-2017 01:26:06 Z|57774.05980| 347.01100|  -6.22334| -0.362| 24|  2|-105.8| 165.6
 1773|21-Jan-2017 01:55:32 Z|57774.08023| 347.02140|  -6.21824| -0.362| 24|  2|-116.1| 163.9
 1774|21-Jan-2017 02:24:57 Z|57774.10066| 347.03181|  -6.21314| -0.361| 24|  2|-126.4| 162.1
 1775|21-Jan-2017 02:54:23 Z|57774.12110| 347.04221|  -6.20804| -0.360| 24|  2|-136.7| 160.4
 1776|21-Jan-2017 03:23:48 Z|57774.14153| 347.05263|  -6.20294| -0.360| 24|  2|-147.1| 158.7
 1777|21-Jan-2017 03:53:14 Z|57774.16196| 347.06305|  -6.19783| -0.360| 24|  2|-157.4| 157.0
 1778|21-Jan-2017 04:22:39 Z|57774.18240| 347.07347|  -6.19273| -0.360| 24|  2|-167.7| 155.2
 1779|21-Jan-2017 04:52:05 Z|57774.20283| 347.08389|  -6.18762| -0.360| 24|  2|-178.1| 153.5
 1780|21-Jan-2017 05:21:30 Z|57774.22327| 347.09430|  -6.18252| -0.360| 24|  2|-188.4| 151.8
 1781|21-Jan-2017 05:50:56 Z|57774.24370| 347.10472|  -6.17741| -0.360| 24|  2|-198.7| 150.1
 1782|21-Jan-2017 06:20:21 Z|57774.26413| 347.11514|  -6.17231| -0.360| 24|  2|-209.0| 148.3
 1783|21-Jan-2017 06:49:46 Z|57774.28457| 347.12556|  -6.16721| -0.360| 19|  3|-202.5| 141.7
 1784|21-Jan-2017 07:19:12 Z|57774.30500| 347.13598|  -6.16210| -0.360| 19|  3|-192.2| 140.0
 1785|21-Jan-2017 07:48:37 Z|57774.32543| 347.14640|  -6.15700| -0.360| 19|  3|-181.8| 138.3
 1786|21-Jan-2017 08:18:03 Z|57774.34587| 347.15682|  -6.15189| -0.360| 19|  3|-171.5| 136.6
 1787|21-Jan-2017 08:47:28 Z|57774.36630| 347.16724|  -6.14679| -0.360| 19|  3|-161.2| 134.9
 1788|21-Jan-2017 09:16:54 Z|57774.38673| 347.17766|  -6.14168| -0.359| 19|  3|-150.8| 133.1
 1789|21-Jan-2017 09:46:19 Z|57774.40717| 347.18809|  -6.13657| -0.359| 19|  3|-140.5| 131.4
 1790|21-Jan-2017 10:15:45 Z|57774.42760| 347.19853|  -6.13146| -0.358| 19|  3|-130.2| 129.7
 1791|21-Jan-2017 10:45:10 Z|57774.44803| 347.20896|  -6.12635| -0.357| 19|  3|-119.8| 128.0
 1792|21-Jan-2017 11:14:36 Z|57774.46847| 347.21939|  -6.12124| -0.356| 19|  3|-109.5| 126.3
 1793|21-Jan-2017 11:44:01 Z|57774.48890| 347.22982|  -6.11613| -0.355| 19|  3| -99.1| 124.5
 1794|21-Jan-2017 12:13:27 Z|57774.50934| 347.24025|  -6.11103| -0.355| 19|  3| -88.8| 122.8
 1795|21-Jan-2017 12:42:52 Z|57774.52977| 347.25068|  -6.10592| -0.354| 19|  3| -78.5| 121.1
 1796|21-Jan-2017 13:12:18 Z|57774.55020| 347.26111|  -6.10081| -0.353| 19|  3| -68.1| 119.4
 1797|21-Jan-2017 13:41:43 Z|57774.57064| 347.27154|  -6.09570| -0.352| 19|  3| -57.8| 117.6
 1798|21-Jan-2017 14:11:08 Z|57774.59107| 347.28197|  -6.09059| -0.351| 19|  3| -47.5| 115.9
 1799|21-Jan-2017 14:40:34 Z|57774.61150| 347.29240|  -6.08548| -0.350| 19|  3| -37.1| 114.2
 1800|21-Jan-2017 15:09:59 Z|57774.63194| 347.30284|  -6.08037| -0.350| 19|  3| -26.8| 112.5
 1801|21-Jan-2017 15:39:25 Z|57774.65237| 347.31329|  -6.07525| -0.350| 19|  3| -16.4| 110.7
 1802|21-Jan-2017 16:08:50 Z|57774.67280| 347.32373|  -6.07014| -0.350| 19|  3|  -6.1| 109.0
 1803|21-Jan-2017 16:38:16 Z|57774.69324| 347.33417|  -6.06503| -0.350| 19|  3|   4.3| 107.3
 1804|21-Jan-2017 17:07:41 Z|57774.71367| 347.34462|  -6.05991| -0.350| 19|  3|  14.6| 105.6
 1805|21-Jan-2017 17:37:07 Z|57774.73411| 347.35506|  -6.05480| -0.350| 19|  3|  25.0| 103.8
 1806|21-Jan-2017 18:06:32 Z|57774.75454| 347.36551|  -6.04969| -0.350| 19|  3|  35.3| 102.1
 1807|21-Jan-2017 18:35:58 Z|57774.77497| 347.37595|  -6.04457| -0.350| 19|  3|  45.7| 100.4
 1808|21-Jan-2017 19:05:23 Z|57774.79541| 347.38639|  -6.03946| -0.350| 19|  3|  56.0|  98.6
 1809|21-Jan-2017 19:34:49 Z|57774.81584| 347.39684|  -6.03435| -0.350| 19|  3|  66.4|  96.9
 1810|21-Jan-2017 20:04:14 Z|57774.83627| 347.40728|  -6.02923| -0.350| 19|  3|  76.7|  95.2
 1811|21-Jan-2017 20:33:39 Z|57774.85671| 347.41773|  -6.02412| -0.350| 19|  3|  87.1|  93.4
 1812|21-Jan-2017 21:03:05 Z|57774.87714| 347.42817|  -6.01901| -0.350| 19|  3|  97.4|  91.7
 1813|21-Jan-2017 21:32:30 Z|57774.89757| 347.43863|  -6.01389| -0.349| 19|  3| 107.8|  90.0
 1814|21-Jan-2017 22:01:56 Z|57774.91801| 347.44909|  -6.00877| -0.348| 19|  3| 118.1|  88.2
 1815|21-Jan-2017 22:31:21 Z|57774.93844| 347.45954|  -6.00365| -0.347| 19|  3| 128.5|  86.5
 1816|21-Jan-2017 23:00:47 Z|57774.95887| 347.47000|  -5.99853| -0.347| 19|  3| 138.8|  84.8
 1817|21-Jan-2017 23:30:12 Z|57774.97931| 347.48045|  -5.99341| -0.346| 19|  3| 149.2|  83.0
 1818|21-Jan-2017 23:59:38 Z|57774.99974| 347.49091|  -5.98829| -0.345| 19|  3| 159.6|  81.3
 1819|22-Jan-2017 00:29:03 Z|57775.02018| 347.50137|  -5.98317| -0.344| 19|  3| 169.9|  79.6
 1820|22-Jan-2017 00:58:29 Z|57775.04061| 347.51182|  -5.97805| -0.343| 19|  3| 180.3|  77.8
 1821|22-Jan-2017 01:27:54 Z|57775.06104| 347.52228|  -5.97294| -0.342| 19|  3| 190.6|  76.1
 1822|22-Jan-2017 01:57:20 Z|57775.08148| 347.53274|  -5.96782| -0.342| 19|  3| 201.0|  74.4
 1823|22-Jan-2017 02:26:45 Z|57775.10191| 347.54319|  -5.96270| -0.341| 19|  3| 211.3|  72.6
 1824|22-Jan-2017 02:56:10 Z|57775.12234| 347.55365|  -5.95758| -0.340| 19|  3| 221.7|  70.9
 1825|22-Jan-2017 03:25:36 Z|57775.14278| 347.56412|  -5.95246| -0.340| 19|  3| 232.1|  69.1
 1826|22-Jan-2017 03:55:01 Z|57775.16321| 347.57458|  -5.94733| -0.340| 19|  3| 242.4|  67.4
